"Age","Overall","Potential","Value","Wage","Special","Preferred.Foot","International.Reputation","Weak.Foot","Skill.Moves","Body.Type","Height","Weight","LS","ST","RS","LW","LF","CF","RF","RW","LAM","CAM","RAM","LM","LCM","CM","RCM","RM","LWB","LDM","CDM","RDM","RWB","LB","LCB","CB","RCB","RB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Release.Clause","attack_Work.Rate","defend_Work.Rate","PositionGroup","cluster"
31,62,62,200,3,1326,"1",1,2,2,"1",190.5,165,44,44,44,42,43,43,43,42,43,43,43,43,45,45,45,43,53,55,55,55,53,55,63,63,63,55,26,23,64,50,36,36,15,13,26,43,54,60,52,61,43,30,70,59,76,26,73,58,31,44,24,48,59,62,52,9,9,15,16,11,430,"2","2","DEF",2
18,62,77,625,1,1422,"1",1,3,2,"3",180.34,168,63,63,63,58,60,60,60,58,55,55,55,56,46,46,46,56,41,37,37,37,41,40,38,38,38,40,28,65,62,37,45,64,34,30,26,62,72,77,67,53,67,63,66,70,73,41,40,16,59,44,56,56,35,11,11,10,6,5,14,13,1300,"2","2","FWD",2
26,62,64,300,1,1316,"1",1,3,2,"2",180.34,154,38,38,38,35,35,35,35,35,34,34,34,36,37,37,37,36,52,52,52,52,52,56,63,63,63,56,23,23,56,32,26,25,29,26,25,25,65,66,52,53,64,38,74,59,67,22,68,61,22,33,31,58,65,69,68,14,7,15,8,5,398,"2","2","DEF",2
20,62,76,550,4,1102,"1",1,2,1,"1",187.96,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,25,21,18,28,16,29,19,26,33,36,45,50,52,35,58,35,51,19,35,12,5,44,28,44,14,11,19,63,59,57,60,70,1400,"2","2","GK",2
22,62,69,425,3,1426,"1",1,4,2,"2",177.8,148,63,63,63,61,63,63,63,61,60,60,60,59,52,52,52,59,42,38,38,38,42,40,33,33,33,40,44,71,60,51,48,64,46,36,38,59,66,63,58,59,74,60,53,51,44,59,29,20,64,54,67,49,16,13,18,9,5,10,10,7,935,"2","2","FWD",2
19,62,77,600,1,1425,"1",1,3,2,"2",182.88,172,45,45,45,44,44,44,44,44,44,44,44,46,48,48,48,46,57,57,57,57,57,60,63,63,63,60,34,21,61,51,28,34,31,28,38,55,64,60,49,59,64,44,77,63,62,28,59,62,33,31,44,54,55,67,64,14,9,14,8,14,1200,"3","1","DEF",2
23,62,70,375,1,1356,"1",1,3,2,"2",193.04,187,44,44,44,39,41,41,41,39,39,39,39,41,44,44,44,41,52,55,55,55,52,54,62,62,62,54,31,27,62,42,32,35,29,34,38,45,50,36,32,54,38,48,81,64,76,28,68,53,34,29,48,53,55,67,64,13,13,7,11,12,675,"2","2","DEF",2
32,62,62,170,2,1399,"1",1,2,2,"2",177.8,168,44,44,44,41,41,41,41,41,41,41,41,44,45,45,45,44,56,57,57,57,56,58,63,63,63,58,38,22,64,56,29,24,45,22,43,45,62,58,53,74,71,45,64,54,72,19,64,53,23,26,55,47,60,59,63,5,7,8,10,6,213,"2","3","DEF",2
18,62,80,625,1,1392,"1",1,2,3,"1",185.42,154,63,63,63,59,61,61,61,59,58,58,58,57,49,49,49,57,40,36,36,36,40,38,35,35,35,38,28,67,58,50,43,63,42,32,31,62,75,75,57,56,61,61,67,51,61,51,27,12,58,45,67,45,16,20,12,9,6,7,13,9,1500,"2","2","FWD",2
21,62,74,425,1,973,"1",1,3,1,"2",198.12,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,14,22,13,22,19,14,19,18,29,22,33,52,22,14,44,42,74,12,22,19,11,41,22,42,8,13,15,64,69,58,55,62,616,"2","2","GK",2
32,62,62,170,1,1002,"1",1,2,1,"2",195.58,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,14,23,14,14,15,18,21,23,32,30,32,54,45,12,42,43,81,15,13,13,15,23,15,56,24,12,15,60,62,57,60,66,213,"2","2","GK",2
22,62,70,325,4,962,"1",1,2,1,"2",182.88,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,11,52,7,8,12,10,36,17,19,33,23,48,44,25,63,32,69,9,19,14,7,36,14,47,10,10,10,68,63,58,61,58,683,"2","2","GK",2
18,62,74,450,1,1381,"1",1,2,2,"2",187.96,154,44,44,44,41,41,41,41,41,41,41,41,43,45,45,45,43,54,56,56,56,54,57,63,63,63,57,35,25,65,48,29,35,32,27,38,49,49,54,44,54,57,43,66,59,72,24,61,59,30,29,45,44,62,64,60,15,14,13,11,13,1000,"2","2","DEF",2
34,62,62,120,1,1138,"1",1,2,1,"2",177.8,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,64,8,7,6,34,40,14,45,42,46,50,42,13,64,37,63,7,41,28,19,52,18,53,9,21,21,65,61,62,62,62,174,"2","2","GK",2
31,62,62,200,1,1300,"1",1,3,2,"2",182.88,170,39,39,39,37,37,37,37,37,37,37,37,39,41,41,41,39,51,54,54,54,51,54,63,63,63,54,20,17,61,41,25,35,20,23,32,43,50,55,54,59,57,28,78,52,77,13,70,61,21,27,36,54,63,60,56,14,15,8,15,14,270,"2","2","DEF",2
22,62,68,300,1,1125,"1",1,3,1,"1",182.88,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,24,27,19,19,25,18,31,22,41,34,32,61,56,40,58,45,53,16,22,24,12,28,21,42,30,19,18,58,64,51,59,63,540,"2","2","GK",2
32,62,62,170,1,1098,"1",1,3,1,"2",185.42,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,13,23,15,14,15,15,22,23,54,55,50,54,52,23,55,30,48,12,43,20,15,51,12,47,18,15,15,62,61,59,62,64,264,"2","2","GK",2
34,62,62,90,1,1380,"1",1,3,2,"2",187.96,190,51,51,51,44,47,47,47,44,45,45,45,43,47,47,47,43,49,55,55,55,49,51,62,62,62,51,24,45,61,42,20,43,34,32,35,57,32,30,51,59,47,60,75,48,81,41,77,55,38,34,37,57,55,61,57,10,6,7,13,13,113,"2","3","DEF",2
26,62,62,325,1,1435,"1",1,3,2,"2",177.8,170,62,62,62,57,59,59,59,57,56,56,56,55,49,49,49,55,40,38,38,38,40,39,36,36,36,39,30,64,70,51,52,58,44,26,33,59,68,68,63,52,65,64,65,69,71,59,35,17,51,44,60,43,15,11,11,10,10,13,11,16,439,"2","2","FWD",2
26,62,65,325,2,1385,"1",1,2,2,"2",185.42,154,42,42,42,39,38,38,38,39,37,37,37,41,41,41,41,41,54,54,54,54,54,57,62,62,62,57,32,21,66,47,30,30,28,28,40,38,63,69,59,42,61,43,72,72,72,24,76,59,28,18,28,42,60,61,59,16,14,7,12,10,593,"1","3","DEF",2
21,62,72,425,2,1405,"1",1,3,2,"2",182.88,148,48,48,48,52,49,49,49,52,49,49,49,53,50,50,50,53,62,57,57,57,62,63,61,61,61,63,58,31,57,56,28,50,32,30,23,60,64,53,48,63,66,24,57,61,50,25,54,64,47,32,36,42,54,69,66,7,13,8,10,9,978,"2","2","DEF",2
22,62,71,350,1,838,"1",1,3,1,"1",185.42,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,23,6,11,10,11,25,13,21,28,35,49,34,12,43,20,44,7,14,5,9,24,12,32,23,11,10,67,62,55,64,59,508,"2","2","GK",2
18,62,81,625,4,1420,"1",1,3,2,"2",177.8,170,62,62,62,58,60,60,60,58,57,57,57,55,49,49,49,55,40,37,37,37,40,39,36,36,36,39,33,66,59,45,57,55,32,31,29,61,62,69,62,65,68,58,72,52,57,52,50,16,63,47,57,49,12,18,15,12,8,12,13,12,1600,"2","1","FWD",2
26,62,65,325,2,1416,"1",1,3,2,"2",185.42,183,45,45,45,42,41,41,41,42,41,41,41,43,45,45,45,43,55,55,55,55,55,57,62,62,62,57,41,30,63,47,17,35,23,44,40,43,55,54,63,45,52,55,71,61,78,23,52,62,26,37,60,49,58,66,61,7,14,11,7,15,593,"2","2","DEF",2
26,62,65,260,1,1064,"1",1,3,1,"2",190.5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,17,31,16,18,13,13,21,21,48,43,37,53,46,19,54,38,74,19,24,21,14,32,13,53,11,15,18,65,62,58,59,61,436,"2","2","GK",2
18,62,73,375,1,1063,"0",1,3,1,"2",187.96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,18,27,10,12,10,11,20,12,46,48,54,58,42,48,48,25,62,10,17,20,10,53,11,59,17,21,22,63,58,59,60,67,863,"2","2","GK",2
20,62,72,425,2,1243,"1",1,3,2,"2",190.5,190,42,42,42,38,39,39,39,38,38,38,38,39,42,42,42,39,53,55,55,55,53,56,62,62,62,56,22,26,55,50,25,23,24,21,23,52,52,56,38,57,38,39,68,53,75,18,56,64,21,27,34,38,55,64,61,7,13,13,6,7,978,"2","2","DEF",2
32,62,62,170,1,1139,"1",1,2,1,"2",198.12,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,16,30,15,14,13,20,35,27,39,47,42,59,24,37,66,40,83,16,46,16,12,36,21,68,17,16,20,65,56,61,58,66,298,"2","2","GK",2
20,62,76,600,1,1405,"1",1,3,2,"1",182.88,172,44,44,44,39,40,40,40,39,39,39,39,41,44,44,44,41,53,56,56,56,53,56,62,62,62,56,31,31,52,52,32,30,33,29,50,30,54,56,42,48,55,55,75,59,75,34,60,56,35,27,45,45,66,67,64,7,14,15,13,13,1200,"2","2","DEF",2
20,62,75,525,2,1320,"1",1,3,2,"2",182.88,185,41,41,41,37,37,37,37,37,36,36,36,39,40,40,40,39,53,53,53,53,53,56,62,62,62,56,33,29,55,33,26,32,30,31,35,39,54,48,48,49,52,45,70,62,76,21,50,54,24,29,42,45,68,70,68,9,11,8,7,12,1200,"2","2","DEF",2
36,62,62,40,1,1028,"1",1,2,1,"2",187.96,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,17,10,10,13,12,18,19,48,48,45,62,47,24,45,39,69,10,44,18,8,35,21,62,13,11,10,61,58,58,63,62,50,"2","2","GK",2
27,62,62,325,3,1395,"1",1,4,2,"1",187.96,194,62,62,62,54,57,57,57,54,52,52,52,52,44,44,44,52,39,36,36,36,39,38,39,39,39,38,33,66,73,40,58,50,35,29,27,55,63,66,53,48,53,59,65,63,70,53,46,12,66,39,47,49,31,16,14,13,15,15,9,13,471,"3","2","FWD",2
25,62,68,300,1,979,"1",1,1,1,"2",187.96,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,18,13,15,15,13,20,17,38,20,40,62,35,20,45,30,58,15,28,12,10,45,20,48,21,20,15,63,59,53,59,64,435,"2","2","GK",2
21,62,75,525,1,1257,"1",1,3,2,"2",193.04,194,39,39,39,35,35,35,35,35,35,35,35,37,39,39,39,37,50,53,53,53,50,53,63,63,63,53,23,22,55,42,22,26,28,22,36,31,47,65,38,51,38,33,71,49,87,18,65,59,22,32,31,42,62,63,62,9,11,8,14,15,984,"1","2","DEF",2
29,62,64,250,1,1064,"1",1,2,1,"2",185.42,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,10,36,20,9,14,9,29,38,34,32,35,64,39,29,40,33,77,12,27,24,12,28,35,49,21,14,14,61,58,58,62,64,331,"2","2","GK",2
24,62,70,325,2,989,"1",1,2,1,"2",185.42,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,13,18,19,14,12,10,17,13,41,39,45,59,51,17,52,24,56,12,23,22,12,21,25,45,13,17,14,55,60,64,68,61,553,"2","2","GK",2
27,62,62,200,2,916,"1",1,2,1,"1",180.34,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,16,12,13,12,11,15,29,23,28,26,34,56,48,19,44,28,41,11,20,14,11,24,17,43,14,11,11,62,60,57,58,66,350,"2","2","GK",2
24,62,66,325,2,1321,"1",1,3,2,"2",182.88,154,40,40,40,40,39,39,39,40,40,40,40,41,43,43,43,41,51,54,54,54,51,54,63,63,63,54,29,22,59,45,22,34,22,27,46,49,60,61,64,42,57,33,74,37,77,16,68,56,21,34,25,42,59,65,64,9,11,8,9,16,593,"2","2","DEF",2
18,62,75,425,1,951,"1",1,2,1,"1",187.96,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,14,22,9,14,13,12,18,18,38,40,21,50,44,26,58,22,57,5,26,15,11,41,17,46,8,12,10,63,62,59,62,64,903,"2","2","GK",2
25,62,65,270,1,968,"1",1,3,1,"2",190.5,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,24,17,18,18,16,21,26,25,27,32,58,32,22,42,25,43,17,21,9,4,33,27,39,21,20,19,65,61,59,57,62,412,"2","2","GK",2
20,62,74,475,1,1414,"0",1,4,2,"2",190.5,172,47,47,47,43,44,44,44,43,43,43,43,44,47,47,47,44,54,56,56,56,54,57,63,63,63,57,32,29,66,49,31,41,31,27,42,44,47,67,45,53,48,60,65,55,70,35,61,58,23,41,45,55,63,65,60,14,14,8,11,14,831,"2","2","DEF",2
33,62,62,150,4,1112,"1",1,2,1,"3",190.5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,15,25,15,12,15,14,13,21,35,39,54,62,53,34,70,44,73,20,35,15,10,33,26,55,17,18,15,61,61,57,61,60,278,"2","2","GK",2
21,62,71,400,1,1427,"1",1,2,2,"2",185.42,179,45,45,45,49,48,48,48,49,52,52,52,52,55,55,55,52,55,60,60,60,55,56,62,62,62,56,38,15,61,64,29,56,32,18,62,58,58,56,55,54,62,35,72,45,74,31,69,57,27,53,24,51,61,56,54,11,12,10,13,5,580,"2","2","DEF",2
20,61,76,500,5,1348,"1",1,4,2,"2",182.88,159,42,42,42,43,42,42,42,43,45,45,45,47,51,51,51,47,56,59,59,59,56,57,61,61,61,57,36,22,57,59,21,40,26,20,64,44,62,65,44,51,46,35,69,60,69,25,67,57,22,42,24,52,62,60,57,8,11,12,5,6,1300,"2","3","DEF",2
20,61,74,400,2,919,"1",1,3,1,"1",185.42,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,10,24,7,9,14,11,25,13,27,23,58,60,45,21,62,28,40,6,18,9,4,29,16,41,20,11,14,56,58,57,63,62,930,"2","2","GK",2
29,61,62,220,1,1262,"1",1,2,2,"1",185.42,181,37,37,37,34,35,35,35,34,34,34,34,36,38,38,38,36,50,52,52,52,50,52,61,61,61,52,24,17,42,36,28,37,23,27,29,27,46,50,36,52,54,38,67,57,82,24,74,62,27,28,32,44,66,59,62,8,15,13,7,13,314,"1","2","DEF",2
20,61,69,325,3,1287,"1",1,3,2,"2",195.58,216,41,41,41,36,37,37,37,36,36,36,36,37,39,39,39,37,50,51,51,51,50,54,62,62,62,54,28,26,58,36,30,32,31,33,29,35,52,49,48,53,32,39,55,53,92,25,53,56,24,28,45,48,58,64,68,8,10,14,10,13,715,"2","3","DEF",2
21,61,71,425,2,1413,"1",1,3,2,"2",180.34,165,61,61,61,59,60,60,60,59,57,57,57,56,48,48,48,56,41,37,37,37,41,39,35,35,35,39,31,59,54,49,55,60,39,34,29,62,64,71,76,60,72,57,68,59,55,51,35,10,67,40,62,44,28,13,13,6,8,14,5,7,616,"2","2","FWD",2
23,61,68,260,1,1063,"1",1,3,1,"2",187.96,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,29,9,12,15,13,27,22,42,42,30,56,60,18,56,31,63,19,25,21,20,35,16,43,11,12,19,61,61,60,60,62,377,"2","2","GK",2
27,61,63,250,1,1267,"0",1,3,2,"2",187.96,192,37,37,37,34,35,35,35,34,38,38,38,37,45,45,45,37,50,57,57,57,50,52,62,62,62,52,24,16,57,59,25,23,24,27,52,39,40,34,49,54,53,32,70,53,79,19,65,55,21,28,34,55,61,62,59,14,14,10,7,8,394,"2","2","DEF",2
21,61,70,300,1,879,"1",1,3,1,"2",180.34,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,14,18,8,6,11,10,15,12,28,26,33,56,42,24,58,19,43,7,23,10,6,30,15,31,20,14,13,54,65,63,64,56,480,"2","2","GK",2
27,61,62,200,2,1056,"1",1,2,1,"2",180.34,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,11,23,16,19,12,20,21,16,44,45,37,56,44,22,59,32,49,12,20,20,16,56,24,50,13,19,12,63,59,57,61,62,345,"2","2","GK",2
28,61,63,210,1,1102,"1",1,2,1,"2",187.96,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,13,39,12,15,16,14,36,17,41,53,43,54,41,24,61,39,80,13,41,17,13,13,21,41,12,17,13,65,60,66,54,64,331,"2","2","GK",2
24,61,66,290,1,1407,"1",1,2,2,"1",175.26,163,43,43,43,42,42,42,42,42,42,42,42,45,46,46,46,45,57,57,57,57,57,59,61,61,61,59,30,20,51,53,31,36,22,29,44,43,68,75,41,55,72,42,71,74,70,30,62,59,25,25,39,46,60,63,59,15,8,11,14,10,457,"1","3","DEF",2
21,61,70,300,1,1067,"1",1,2,1,"1",182.88,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,21,29,19,20,19,12,26,27,41,45,33,56,63,26,55,25,51,16,20,20,11,23,25,46,11,19,17,62,57,61,58,64,585,"2","2","GK",2
25,61,64,325,2,1395,"1",1,3,2,"2",187.96,172,62,62,62,57,59,59,59,57,56,56,56,54,47,47,47,54,40,37,37,37,40,39,39,39,39,39,33,61,67,47,45,55,32,28,25,57,64,67,68,57,64,59,66,48,72,49,37,17,64,48,58,52,32,14,12,11,8,14,9,7,431,"2","2","FWD",2
21,61,70,350,1,1314,"1",1,3,2,"2",187.96,176,41,41,41,38,39,39,39,38,42,42,42,41,47,47,47,41,51,56,56,56,51,54,62,62,62,54,26,18,66,53,21,31,24,23,46,44,47,52,52,51,48,42,63,57,77,20,65,53,20,47,34,44,59,62,56,8,14,13,13,9,578,"2","2","DEF",2
19,61,80,500,1,1389,"1",1,4,2,"1",182.88,159,45,45,45,44,45,45,45,44,44,44,44,46,47,47,47,46,58,57,57,57,58,61,62,62,62,61,28,26,60,59,26,33,33,35,26,59,65,68,44,45,67,47,65,68,51,30,50,64,26,32,42,59,60,68,63,14,5,11,8,11,1100,"1","3","DEF",2
25,61,66,280,1,1290,"1",1,2,2,"2",193.04,205,41,41,41,38,38,38,38,38,39,39,39,40,44,44,44,40,52,56,56,56,52,54,62,62,62,54,31,24,55,51,27,26,28,22,47,42,54,47,42,47,39,44,64,58,91,27,57,56,23,32,39,36,57,63,61,7,8,9,6,6,511,"2","2","DEF",2
19,61,78,500,3,1336,"1",1,3,2,"2",200.66,174,43,43,43,43,43,43,43,43,46,46,46,45,50,50,50,45,53,58,58,58,53,55,61,61,61,55,24,25,58,55,23,50,26,31,53,60,40,40,58,50,30,33,73,58,74,26,49,59,26,30,40,50,58,62,61,12,12,12,15,13,1300,"2","2","DEF",2
31,61,61,170,2,1299,"1",1,2,2,"1",193.04,187,40,40,40,35,36,36,36,35,35,35,35,37,38,38,38,37,52,52,52,52,52,57,61,61,61,57,27,28,60,36,26,26,27,34,28,34,58,50,44,46,43,48,74,63,54,20,48,51,25,30,48,45,70,76,72,13,14,9,7,10,332,"1","2","DEF",2
29,61,61,200,4,1378,"0",1,3,2,"2",182.88,179,43,43,43,44,42,42,42,44,44,44,44,47,48,48,48,47,56,57,57,57,56,56,61,61,61,56,48,18,57,54,28,47,30,28,38,53,45,42,58,55,50,34,79,73,85,24,60,56,28,34,33,50,55,60,55,13,7,11,14,6,330,"2","2","DEF",2
21,61,69,375,2,1431,"1",1,2,2,"2",177.8,154,62,62,62,57,60,60,60,57,57,57,57,55,50,50,50,55,40,38,38,38,40,39,37,37,37,39,33,70,63,51,50,63,41,36,32,52,56,54,57,60,68,56,66,57,56,62,33,18,62,47,71,53,21,16,21,12,12,9,15,11,638,"2","2","FWD",2
32,61,61,140,1,1090,"1",1,2,1,"3",180.34,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,30,28,20,30,31,10,20,34,34,31,26,54,45,23,56,16,61,20,40,28,10,34,45,45,11,12,10,59,64,63,58,60,189,"2","2","GK",2
37,61,61,20,2,979,"1",1,3,1,"2",180.34,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,13,22,13,16,14,19,18,15,31,37,26,59,56,22,34,34,36,18,27,22,10,54,22,47,7,13,13,63,58,55,59,63,33,"2","2","GK",2
32,61,61,140,2,1391,"1",1,3,2,"2",185.42,176,46,46,46,45,44,44,44,45,45,45,45,46,47,47,47,46,54,55,55,55,54,56,61,61,61,56,42,45,60,46,28,38,26,26,44,46,51,55,53,48,52,38,82,54,69,33,59,53,28,47,35,69,58,67,64,10,6,10,7,11,203,"2","2","DEF",2
28,61,61,200,3,1348,"1",1,2,2,"2",190.5,194,41,41,41,37,37,37,37,37,38,38,38,40,43,43,43,40,52,55,55,55,52,55,61,61,61,55,23,25,62,51,29,30,28,22,46,27,66,50,44,54,63,39,76,72,71,20,70,53,22,31,38,50,60,61,61,12,10,11,10,11,430,"2","2","DEF",2
22,61,73,400,1,1363,"1",1,3,2,"2",187.96,179,43,43,43,45,43,43,43,45,44,44,44,45,44,44,44,45,52,53,53,53,52,55,61,61,61,55,35,24,54,39,18,48,23,22,40,47,65,67,64,48,65,35,69,32,73,26,68,61,28,40,39,47,58,63,61,11,9,13,5,13,660,"2","2","DEF",2
26,61,65,270,1,1411,"1",1,2,2,"2",185.42,174,46,46,46,46,46,46,46,46,48,48,48,49,52,52,52,49,56,59,59,59,56,56,61,61,61,56,43,23,56,51,27,48,36,28,50,54,44,37,48,53,47,43,62,70,76,25,67,54,45,49,39,59,61,61,62,10,9,15,10,8,439,"2","3","DEF",2
21,61,74,425,9,1350,"1",1,3,2,"1",187.96,154,43,43,43,40,41,41,41,40,42,42,42,43,47,47,47,43,53,56,56,56,53,56,61,61,61,56,30,23,62,56,30,33,29,35,45,40,52,52,42,56,57,45,64,59,70,21,60,58,25,39,45,55,58,62,59,9,6,6,12,10,1100,"2","3","DEF",2
32,61,61,140,1,979,"0",1,2,1,"2",185.42,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,12,23,8,7,9,11,22,13,36,40,42,61,47,19,67,29,73,10,25,19,8,31,23,48,17,12,17,58,59,38,64,62,203,"2","2","GK",2
22,61,70,290,1,1066,"1",1,2,1,"1",187.96,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,18,29,13,12,18,19,32,31,43,48,43,52,49,21,63,32,51,20,24,17,12,13,22,42,21,14,20,64,59,58,57,63,435,"2","2","GK",2
26,61,64,260,2,1283,"1",1,3,2,"2",190.5,205,40,40,40,36,36,36,36,36,35,35,35,38,39,39,39,38,52,52,52,52,52,55,61,61,61,55,25,24,55,35,25,26,26,31,29,35,56,61,48,50,42,43,75,68,77,21,60,57,23,32,30,56,60,65,62,8,15,5,5,9,397,"2","2","DEF",2
22,61,71,350,1,1431,"1",1,2,2,"2",193.04,185,46,46,46,47,47,47,47,47,48,48,48,50,52,52,52,50,57,60,60,60,57,58,62,62,62,58,23,18,52,59,28,55,28,33,55,55,66,69,52,55,60,45,71,66,74,23,58,60,27,34,34,46,57,62,60,9,8,12,12,11,595,"2","2","DEF",2
27,61,63,250,2,1435,"1",1,3,2,"3",177.8,179,49,49,49,44,46,46,46,44,45,45,45,46,49,49,49,46,54,56,56,56,54,56,61,61,61,56,36,37,61,44,46,39,33,30,42,49,40,44,42,57,48,48,62,72,74,42,59,57,44,41,39,50,63,60,59,12,16,15,10,14,456,"1","3","DEF",2
20,61,73,450,3,1394,"1",1,2,2,"2",172.72,154,61,61,61,57,59,59,59,57,56,56,56,56,51,51,51,56,42,39,39,39,42,40,34,34,34,40,30,65,59,53,49,55,30,34,45,55,69,68,54,60,79,60,65,70,59,53,31,19,59,41,55,58,11,12,17,6,7,12,6,6,1000,"3","2","FWD",2
17,61,81,450,1,1347,"1",1,2,2,"3",187.96,183,43,43,43,39,40,40,40,39,40,40,40,41,43,43,43,41,52,54,54,54,52,55,61,61,61,55,25,26,58,47,25,29,26,28,33,39,63,59,46,51,49,45,70,64,82,33,63,56,24,39,36,51,60,62,55,15,7,15,10,7,1100,"1","2","DEF",2
24,61,66,350,1,1432,"1",1,2,3,"1",182.88,176,61,61,61,56,58,58,58,56,56,56,56,54,50,50,50,54,41,40,40,40,41,40,39,39,39,40,34,69,70,55,51,53,45,38,34,54,59,57,49,56,67,59,63,58,57,56,31,16,57,49,66,48,34,22,16,13,9,14,6,15,464,"3","1","FWD",2
21,61,74,425,1,1370,"1",1,3,2,"1",182.88,176,43,43,43,41,42,42,42,41,42,42,42,43,46,46,46,43,54,55,55,55,54,56,61,61,61,56,33,22,61,55,29,44,30,32,38,39,48,51,39,52,64,41,72,57,65,29,61,61,30,34,46,52,47,64,72,9,9,10,13,13,946,"2","2","DEF",2
23,61,68,350,1,1428,"1",1,3,2,"2",185.42,170,61,61,61,58,59,59,59,58,57,57,57,56,51,51,51,56,42,40,40,40,42,40,38,38,38,40,35,64,62,59,46,59,42,30,38,57,67,66,59,47,58,62,69,63,70,57,34,14,57,46,57,58,24,17,16,13,10,8,13,9,543,"3","2","FWD",2
20,61,69,325,1,1320,"0",1,3,2,"2",187.96,176,39,39,39,38,37,37,37,38,37,37,37,40,39,39,39,40,53,53,53,53,53,56,62,62,62,56,28,18,54,36,22,30,27,24,31,36,66,77,55,51,53,33,67,65,75,21,78,58,20,33,32,44,60,61,63,7,9,10,12,8,536,"2","2","DEF",2
33,61,61,130,1,1041,"1",1,2,1,"3",190.5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,17,21,17,19,17,19,22,20,46,48,33,54,29,24,51,21,76,14,16,17,20,25,21,38,19,15,19,54,62,66,65,63,176,"2","2","GK",2
18,61,79,525,3,1430,"1",1,3,2,"1",177.8,161,61,61,61,59,60,60,60,59,58,58,58,58,52,52,52,58,42,38,38,38,42,40,35,35,35,40,40,65,63,62,39,57,40,39,35,57,69,67,60,57,70,52,67,69,60,54,32,11,60,46,72,59,13,14,13,13,8,13,5,8,1200,"2","2","FWD",2
