"Age","Overall","Potential","Value","Wage","Special","Preferred.Foot","International.Reputation","Weak.Foot","Skill.Moves","Body.Type","Height","Weight","LS","ST","RS","LW","LF","CF","RF","RW","LAM","CAM","RAM","LM","LCM","CM","RCM","RM","LWB","LDM","CDM","RDM","RWB","LB","LCB","CB","RCB","RB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Release.Clause","attack_Work.Rate","defend_Work.Rate","PositionGroup","cluster"
25,63,64,450,3,1574,"1",1,3,3,"1",190.5,154,63,63,63,61,62,62,62,61,60,60,60,60,56,56,56,60,52,50,50,50,52,52,49,49,49,52,47,64,62,55,49,63,45,27,52,61,74,67,63,52,62,64,70,61,68,54,37,36,59,52,63,54,29,48,42,10,8,13,8,9,821,"1","1","FWD",3
22,63,67,400,2,1533,"0",1,3,2,"2",185.42,168,50,50,50,54,51,51,51,54,51,51,51,56,53,53,53,56,63,61,61,61,63,63,64,64,64,63,60,26,54,59,29,60,47,33,47,63,64,67,63,60,62,54,65,65,72,31,60,61,28,33,34,44,64,63,59,7,11,11,7,14,610,"2","2","DEF",3
19,63,77,800,12,1448,"1",1,3,2,"2",177.8,154,63,63,63,59,61,61,61,59,59,59,59,57,50,50,50,57,41,40,40,40,41,40,38,38,38,40,32,67,58,54,54,60,41,45,35,66,66,65,70,56,65,59,62,51,70,52,28,12,61,42,57,44,41,12,15,7,10,13,8,14,2100,"2","2","FWD",3
35,63,63,80,2,1621,"0",1,3,2,"2",177.8,163,56,56,56,56,56,56,56,56,57,57,57,58,61,61,61,58,63,66,66,66,63,63,67,67,67,63,62,49,68,65,56,57,45,45,64,67,56,36,42,69,59,48,49,49,78,52,57,67,31,52,43,61,66,68,63,15,13,10,14,6,172,"2","2","DEF",3
30,63,63,270,3,1659,"1",1,4,2,"2",177.8,165,51,51,51,57,53,53,53,57,55,55,55,60,58,58,58,60,64,61,61,61,64,63,60,60,60,63,70,32,52,57,30,54,60,45,60,45,79,70,74,65,70,43,56,88,75,46,67,61,46,53,43,53,53,57,53,16,8,14,7,10,581,"3","3","DEF",3
24,63,68,425,1,1630,"1",1,3,2,"2",182.88,168,55,55,55,56,58,58,58,56,59,59,59,58,63,63,63,58,61,64,64,64,61,61,62,62,62,61,38,36,57,66,40,55,42,45,61,62,54,63,60,61,70,51,63,74,62,44,65,62,58,60,49,57,53,64,58,15,6,12,12,12,776,"2","2","MID",3
21,63,74,550,1,1381,"0",1,3,2,"2",180.34,152,42,42,42,41,41,41,41,41,42,42,42,43,47,47,47,43,56,58,58,58,56,59,63,63,63,59,32,15,60,58,22,22,28,45,45,58,48,68,41,57,65,35,73,51,65,33,59,58,28,25,46,44,57,67,64,12,11,13,8,12,990,"2","2","DEF",3
24,63,68,500,1,1509,"1",1,3,2,"3",182.88,170,63,63,63,60,61,61,61,60,60,60,60,59,55,55,55,59,42,43,43,43,42,40,39,39,39,40,34,64,61,63,54,62,56,35,59,57,67,73,67,48,60,64,60,53,78,59,45,19,60,49,55,62,17,18,18,13,14,8,11,8,713,"2","2","FWD",3
34,63,63,100,2,1591,"1",1,4,2,"2",182.88,165,52,52,52,54,52,52,52,54,54,54,54,56,58,58,58,56,63,63,63,63,63,63,64,64,64,63,53,35,65,63,34,52,50,42,54,59,59,57,63,63,53,42,64,74,68,55,58,65,37,43,50,61,59,63,59,10,9,10,13,10,135,"2","2","DEF",3
24,63,67,500,2,1488,"1",1,3,2,"1",193.04,176,64,64,64,60,61,61,61,60,60,60,60,59,54,54,54,59,45,45,45,45,45,44,43,43,43,44,39,64,72,58,45,59,42,35,44,63,67,69,57,55,42,58,67,64,79,50,39,29,57,54,60,58,25,18,16,12,12,11,13,13,663,"2","2","FWD",3
27,63,66,375,2,1358,"0",1,2,2,"2",190.5,198,39,39,39,40,39,39,39,40,42,42,42,44,47,47,47,44,56,58,58,58,56,58,63,63,63,58,35,15,61,49,18,38,31,24,43,45,59,39,64,59,44,35,80,74,81,22,64,53,15,44,37,55,56,64,69,8,9,6,7,10,684,"2","2","DEF",3
29,63,64,325,3,1445,"1",1,4,2,"1",185.42,170,43,43,43,44,42,42,42,44,43,43,43,47,47,47,47,47,58,58,58,58,58,60,63,63,63,60,37,19,58,50,21,30,35,30,42,40,71,69,66,63,63,21,77,80,74,23,81,60,44,31,28,46,56,59,63,11,11,16,7,9,723,"1","3","DEF",3
23,63,69,425,4,1501,"1",1,3,2,"2",187.96,187,52,52,52,50,50,50,50,50,49,49,49,52,52,52,52,52,59,59,59,59,59,61,63,63,63,61,43,32,63,55,32,46,32,29,49,56,63,64,46,54,56,55,62,68,73,44,55,60,41,35,40,48,61,64,62,12,15,11,9,14,893,"2","2","DEF",3
20,63,77,725,1,1599,"1",1,3,2,"1",177.8,150,52,52,52,58,55,55,55,58,57,57,57,60,58,58,58,60,64,61,61,61,64,63,59,59,59,63,58,35,39,66,35,59,41,35,59,58,75,76,72,56,76,44,73,74,63,37,52,53,47,43,40,48,57,64,60,10,5,13,11,13,1400,"3","2","MID",3
19,63,75,650,5,1496,"1",1,2,3,"2",182.88,170,63,63,63,62,63,63,63,62,61,61,61,60,53,53,53,60,43,40,40,40,43,41,37,37,37,41,34,65,54,55,59,72,60,37,41,66,72,75,68,56,63,67,54,50,66,56,32,17,48,51,71,50,19,16,21,9,8,9,11,14,1400,"2","2","FWD",3
24,63,66,400,1,1357,"0",1,2,2,"2",185.42,174,41,41,41,39,40,40,40,39,39,39,39,41,42,42,42,41,54,54,54,54,54,57,63,63,63,57,23,18,56,43,32,37,25,31,29,33,59,70,36,54,47,43,78,61,65,27,63,62,30,34,40,58,64,68,66,10,12,16,15,10,670,"2","3","DEF",3
25,63,64,450,2,1569,"0",1,3,2,"2",177.8,159,58,58,58,64,62,62,62,64,63,63,63,64,57,57,57,64,49,45,45,45,49,45,38,38,38,45,62,52,35,60,53,67,62,48,52,61,78,76,77,62,77,65,72,59,45,51,60,19,54,62,52,51,25,28,16,6,8,6,8,11,686,"2","2","MID",3
19,63,79,800,1,1469,"1",1,3,2,"2",180.34,146,64,64,64,62,64,64,64,62,61,61,61,60,53,53,53,60,44,40,40,40,44,42,38,38,38,42,29,63,59,56,38,63,45,31,32,62,77,76,67,60,70,60,62,67,63,55,31,15,64,53,57,44,33,12,15,13,11,6,10,14,1500,"3","2","FWD",3
18,63,77,750,2,1598,"0",1,3,3,"1",165.1,146,56,56,56,65,62,62,62,65,64,64,64,64,58,58,58,64,53,48,48,48,53,50,41,41,41,50,59,53,22,61,58,72,69,57,53,70,78,72,82,52,91,60,66,50,37,56,40,22,44,62,52,58,38,34,46,7,6,8,11,10,1600,"2","2","MID",3
26,63,64,350,1,1594,"0",1,3,2,"2",182.88,179,55,55,55,58,55,55,55,58,55,55,55,59,56,56,56,59,63,61,61,61,63,64,63,63,63,64,52,41,59,57,23,62,47,61,55,60,79,76,62,47,59,33,62,73,69,36,58,63,59,34,35,62,68,61,60,12,10,9,6,6,779,"2","2","DEF",3
22,63,73,525,1,1635,"1",1,2,2,"1",172.72,143,50,50,50,54,52,52,52,54,54,54,54,56,58,58,58,56,64,64,64,64,64,65,64,64,64,65,48,32,56,64,34,51,47,46,54,55,64,67,78,66,80,54,74,80,44,35,72,63,34,49,46,60,67,66,60,12,10,10,6,11,1200,"2","2","MID",3
19,63,76,700,1,1542,"0",1,3,3,"1",165.1,137,56,56,56,63,62,62,62,63,63,63,63,63,56,56,56,63,48,44,44,44,48,45,35,35,35,45,50,42,38,62,45,67,57,64,55,65,82,82,90,59,90,64,53,56,30,40,49,18,53,60,50,58,28,19,20,13,13,8,6,14,1700,"3","3","MID",3
21,63,73,600,1,1629,"1",1,3,3,"1",175.26,150,61,61,61,65,64,64,64,65,64,64,64,64,60,60,60,64,59,56,56,56,59,58,52,52,52,58,54,63,44,58,41,64,38,38,51,63,77,76,79,60,76,55,56,65,44,62,59,51,62,57,44,55,50,44,51,6,5,15,9,12,930,"2","2","MID",3
24,63,68,400,3,1567,"0",1,3,2,"3",175.26,159,53,53,53,57,54,54,54,57,54,54,54,59,55,55,55,59,63,59,59,59,63,64,61,61,61,64,58,33,58,59,35,60,41,34,45,61,72,75,66,59,64,33,55,72,68,32,62,58,50,36,45,54,45,65,65,13,15,10,15,8,630,"2","2","DEF",3
21,63,69,500,6,1609,"1",1,3,3,"1",175.26,146,61,61,61,65,64,64,64,65,64,64,64,64,59,59,59,64,52,49,49,49,52,49,43,43,43,49,55,55,50,64,50,66,53,59,60,67,77,77,76,66,76,64,64,49,51,55,31,29,50,56,62,52,30,34,27,12,15,11,8,10,950,"2","2","MID",3
34,63,63,190,4,1655,"1",1,3,2,"2",182.88,172,64,64,64,63,64,64,64,63,64,64,64,62,61,61,61,62,54,53,53,53,54,53,49,49,49,53,46,57,58,63,64,66,49,58,59,61,64,69,63,63,65,72,59,56,54,69,70,43,61,58,53,55,10,43,56,10,7,10,10,9,361,"2","2","MID",3
21,63,71,550,2,1633,"0",1,2,3,"2",175.26,152,64,64,64,64,65,65,65,64,65,65,65,63,59,59,59,63,48,46,46,46,48,46,40,40,40,46,45,57,54,61,69,65,66,52,56,67,68,73,79,65,75,72,44,57,51,61,43,24,63,58,65,54,21,25,28,14,15,14,12,14,1300,"2","2","MID",3
19,63,76,700,10,1556,"1",1,3,3,"1",175.26,165,63,63,63,64,64,64,64,64,63,63,63,62,54,54,54,62,46,43,43,43,46,43,39,39,39,43,45,62,51,58,48,62,48,42,35,65,75,78,71,59,73,59,66,62,64,59,66,21,64,57,64,57,20,16,16,9,7,10,13,11,1700,"3","3","FWD",3
28,63,64,325,3,1535,"1",1,3,2,"2",182.88,176,55,55,55,55,56,56,56,55,58,58,58,56,61,61,61,56,59,63,63,63,59,58,62,62,62,58,46,32,51,65,29,51,42,23,61,59,46,53,63,65,57,65,49,63,77,56,71,60,56,58,24,58,53,62,54,6,12,8,10,8,496,"2","2","MID",3
30,63,63,270,1,1548,"1",1,3,2,"1",182.88,168,52,52,52,52,52,52,52,52,54,54,54,54,58,58,58,54,61,64,64,64,61,62,67,67,67,62,37,42,70,64,25,49,30,28,54,55,59,54,62,57,62,41,69,72,73,37,56,65,37,57,38,65,65,68,64,9,15,13,11,10,392,"2","3","MID",3
33,63,63,140,3,1534,"1",1,2,3,"2",185.42,163,50,50,50,57,53,53,53,57,55,55,55,60,58,58,58,60,64,62,62,62,64,64,63,63,63,64,64,29,61,64,29,65,53,34,56,63,74,50,60,63,46,23,48,67,73,28,56,58,43,39,39,50,57,66,64,9,11,14,14,14,301,"3","2","DEF",3
21,63,70,450,2,1448,"1",1,3,2,"1",175.26,146,47,47,47,47,46,46,46,47,47,47,47,47,48,48,48,47,56,57,57,57,56,59,64,64,64,59,28,25,62,56,30,46,28,25,44,51,71,74,73,60,71,53,72,35,51,32,71,63,20,33,30,60,62,64,66,9,9,11,8,15,765,"2","2","DEF",3
22,63,72,500,3,1388,"1",1,3,2,"2",185.42,174,46,46,46,41,42,42,42,41,41,41,41,43,46,46,46,43,55,57,57,57,55,58,63,63,63,58,30,28,68,52,25,30,28,30,49,45,55,59,56,59,55,56,74,56,64,25,59,60,25,27,35,42,59,66,64,7,9,6,12,15,850,"2","2","DEF",3
19,63,79,800,3,1587,"0",1,2,3,"1",170.18,137,58,58,58,63,63,63,63,63,64,64,64,63,60,60,60,63,52,51,51,51,52,51,46,46,46,51,53,50,46,59,49,72,67,64,61,69,75,65,50,53,68,60,54,39,46,46,41,31,54,71,60,61,41,40,47,10,13,8,11,14,2000,"2","2","MID",3
27,63,64,350,1,1620,"1",1,4,2,"2",172.72,154,51,51,51,56,53,53,53,56,54,54,54,57,54,54,54,57,64,60,60,60,64,64,61,61,61,64,57,32,44,58,31,59,52,41,43,57,74,67,79,60,81,58,66,73,57,35,59,62,41,42,41,58,64,63,64,15,9,15,7,14,534,"2","2","DEF",3
19,63,79,800,3,1463,"0",1,2,2,"2",180.34,168,63,63,63,56,60,60,60,56,56,56,56,53,51,51,51,53,43,45,45,45,43,43,47,47,47,43,28,68,69,52,44,51,26,28,32,60,44,55,53,65,64,70,65,51,55,67,67,29,64,45,57,53,57,18,20,14,14,8,12,11,1900,"3","1","FWD",3
31,63,63,250,1,1269,"1",1,3,2,"1",187.96,159,39,39,39,36,37,37,37,36,38,38,38,38,43,43,43,38,52,56,56,56,52,54,64,64,64,54,29,17,58,38,23,34,30,23,29,46,32,32,31,54,54,35,71,61,85,22,62,68,28,41,34,58,63,63,62,11,12,7,8,6,438,"2","2","DEF",3
26,63,64,450,1,1525,"1",1,2,2,"2",182.88,174,63,63,63,60,61,61,61,60,59,59,59,59,54,54,54,59,48,46,46,46,48,47,45,45,45,47,43,62,59,52,59,60,55,32,44,59,67,66,70,62,49,64,54,71,78,61,30,12,58,50,60,49,50,33,25,7,8,7,7,11,641,"2","2","FWD",3
22,63,70,525,2,1595,"0",1,2,3,"1",172.72,141,58,58,58,64,62,62,62,64,61,61,61,64,56,56,56,64,57,51,51,51,57,55,46,46,46,55,59,52,38,56,54,69,55,39,47,63,87,88,79,56,86,67,47,65,32,36,53,44,48,57,55,48,52,34,33,6,10,11,6,11,1000,"2","2","MID",3
31,63,63,250,5,1335,"1",1,3,2,"2",185.42,176,41,41,41,40,40,40,40,40,42,42,42,43,48,48,48,43,55,59,59,59,55,58,64,64,64,58,28,17,61,58,22,33,27,22,54,43,53,55,33,59,55,38,77,56,69,23,59,58,24,35,39,52,63,67,66,6,7,10,8,10,363,"2","2","DEF",3
26,63,64,350,2,1547,"0",1,3,2,"1",182.88,163,49,49,49,56,53,53,53,56,55,55,55,61,58,58,58,61,64,61,61,61,64,64,60,60,60,64,56,17,55,62,21,59,39,40,57,58,83,80,61,60,71,20,56,87,69,14,66,54,56,45,41,55,45,61,60,6,14,12,15,7,464,"3","3","DEF",3
21,63,73,525,1,1411,"1",1,3,2,"2",187.96,185,46,46,46,46,46,46,46,46,47,47,47,48,50,50,50,48,56,59,59,59,56,59,63,63,63,59,28,23,60,59,29,41,30,32,52,52,66,67,57,62,53,38,70,48,72,20,60,66,28,38,35,56,58,60,60,7,10,10,8,12,893,"1","3","DEF",3
20,63,75,575,1,1620,"1",1,2,2,"2",167.64,143,53,53,53,58,56,56,56,58,57,57,57,61,60,60,60,61,64,62,62,62,64,63,62,62,62,63,62,28,58,64,41,62,35,38,61,60,67,68,57,56,77,51,67,73,67,37,54,56,51,53,44,50,61,61,60,12,6,14,8,11,891,"2","3","DEF",3
20,63,75,575,2,1566,"1",1,4,2,"1",182.88,157,54,54,54,59,57,57,57,59,58,58,58,62,59,59,59,62,64,61,61,61,64,64,60,60,60,64,61,40,56,62,32,62,34,35,58,62,73,76,66,55,64,45,49,72,62,29,52,54,48,54,38,53,57,63,62,13,7,6,5,14,1100,"3","2","DEF",3
28,63,63,375,1,1537,"1",1,4,3,"2",185.42,183,65,65,65,64,65,65,65,64,63,63,63,63,57,57,57,63,47,44,44,44,47,44,40,40,40,44,55,64,62,59,44,63,47,31,46,63,69,69,58,65,52,66,65,69,76,61,39,17,62,58,63,62,29,13,15,13,10,8,12,14,469,"2","2","MID",3
24,63,68,400,1,1460,"1",1,3,2,"1",175.26,157,47,47,47,50,48,48,48,50,50,50,50,53,55,55,55,53,62,62,62,62,62,63,65,65,65,63,50,17,65,62,22,54,27,23,59,56,57,58,55,66,74,34,73,60,65,21,40,64,41,34,32,57,65,67,66,13,6,13,15,6,570,"1","3","DEF",3
19,63,80,725,3,1421,"1",1,3,2,"1",187.96,165,46,46,46,46,44,44,44,46,44,44,44,47,46,46,46,47,57,56,56,56,57,60,63,63,63,60,38,26,64,47,31,42,34,30,42,48,67,69,61,52,56,33,75,58,67,28,55,62,36,30,32,69,64,65,63,7,7,10,14,8,1500,"1","2","DEF",3
28,63,63,300,4,1305,"1",1,3,2,"2",190.5,179,43,43,43,38,39,39,39,38,39,39,39,41,44,44,44,41,53,56,56,56,53,56,63,63,63,56,28,17,78,52,23,35,30,25,42,43,44,49,49,49,41,43,34,64,89,26,56,58,28,26,41,64,59,60,65,7,9,13,7,15,435,"2","2","DEF",3
29,63,63,350,2,1638,"1",1,3,3,"1",182.88,159,64,64,64,63,63,63,63,63,62,62,62,63,59,59,59,63,55,55,55,55,55,53,51,51,51,53,58,62,54,66,53,61,60,55,59,61,75,68,58,65,68,63,61,60,68,53,60,47,64,45,49,59,41,37,28,7,8,6,12,6,473,"3","1","MID",3
27,63,63,400,2,1525,"1",1,3,2,"1",180.34,161,64,64,64,60,62,62,62,60,59,59,59,57,51,51,51,57,43,41,41,41,43,42,40,40,40,42,37,67,58,48,60,60,57,54,38,62,72,64,72,61,70,61,42,46,72,57,37,24,63,46,63,62,26,20,22,9,16,14,15,12,580,"2","2","FWD",3
30,63,63,270,1,1591,"1",1,2,2,"2",175.26,152,54,54,54,56,55,55,55,56,57,57,57,58,60,60,60,58,62,64,64,64,62,62,63,63,63,62,45,45,54,64,33,59,29,43,60,62,60,55,63,51,71,56,71,77,59,39,55,66,45,50,36,56,59,67,63,8,13,12,7,14,365,"2","2","MID",3
24,63,66,375,1,1668,"1",1,4,2,"2",182.88,161,58,58,58,60,58,58,58,60,57,57,57,61,57,57,57,61,64,60,60,60,64,64,61,61,61,64,55,49,54,56,41,59,48,37,49,58,84,84,64,55,60,57,67,91,73,48,67,58,46,49,29,55,56,57,56,13,13,15,11,9,497,"3","2","DEF",3
22,63,70,450,2,1353,"1",1,2,2,"1",195.58,165,44,44,44,42,42,42,42,42,43,43,43,45,47,47,47,45,55,58,58,58,55,58,64,64,64,58,26,25,63,49,30,34,29,29,50,52,58,63,60,52,55,32,71,61,72,17,69,61,30,34,39,57,63,63,61,1,1,1,1,1,878,"2","2","DEF",3
20,63,77,800,1,1528,"0",1,3,3,"2",177.8,148,57,57,57,64,61,61,61,64,60,60,60,64,53,53,53,64,51,43,43,43,51,48,37,37,37,48,56,46,30,49,45,66,53,39,41,63,92,89,90,62,83,50,67,80,53,42,42,15,62,49,45,56,26,28,20,10,6,13,11,5,1700,"3","2","MID",3
26,63,63,400,3,1519,"1",1,3,2,"2",177.8,161,60,60,60,63,62,62,62,63,62,62,62,64,58,58,58,64,52,47,47,47,52,49,39,39,39,49,64,57,43,62,52,59,50,41,54,62,78,75,59,56,69,70,43,66,52,49,32,28,57,61,58,58,26,27,30,6,9,7,5,12,600,"2","2","MID",3
25,63,68,500,1,1525,"1",1,2,3,"2",165.1,141,63,63,63,64,64,64,64,64,61,61,61,61,52,52,52,61,47,41,41,41,47,45,38,38,38,45,34,62,51,52,48,67,33,26,34,63,89,82,91,64,91,65,83,68,40,54,30,19,61,43,58,50,42,16,13,7,14,9,10,6,713,"2","2","FWD",3
22,63,72,500,1,1467,"1",1,3,2,"1",187.96,150,47,47,47,48,47,47,47,48,47,47,47,51,51,51,51,51,59,60,60,60,59,60,63,63,63,60,38,27,60,56,22,45,32,28,52,55,73,75,51,56,58,44,71,68,73,22,75,58,24,36,38,54,58,62,56,7,15,13,12,7,975,"2","2","DEF",3
21,63,71,475,1,1384,"0",1,3,2,"2",187.96,172,42,42,42,40,40,40,40,40,39,39,39,42,43,43,43,42,56,55,55,55,56,59,64,64,64,59,34,22,68,42,30,33,32,36,35,37,64,62,42,52,48,41,69,64,68,26,52,63,26,36,49,44,63,70,68,6,12,14,11,9,855,"1","2","DEF",3
28,63,63,300,2,1357,"1",1,3,2,"2",195.58,168,48,48,48,43,46,46,46,43,46,46,46,46,52,52,52,46,55,61,61,61,55,57,64,64,64,57,20,28,64,57,23,38,23,32,56,52,42,51,34,63,39,46,44,65,79,25,55,60,38,38,45,56,65,64,60,15,9,6,10,11,375,"2","2","DEF",3
25,63,68,425,1,1382,"1",1,3,2,"2",185.42,181,45,45,45,46,45,45,45,46,48,48,48,48,51,51,51,48,56,60,60,60,56,58,64,64,64,58,22,25,61,60,20,55,29,25,54,58,55,64,58,49,50,35,73,61,75,22,57,54,20,32,31,62,64,66,61,13,14,6,7,6,691,"2","3","DEF",3
25,63,66,475,1,1626,"1",1,3,3,"1",180.34,161,57,57,57,63,61,61,61,63,63,63,63,64,61,61,61,64,59,56,56,56,59,58,52,52,52,58,60,47,46,62,54,65,52,45,56,61,72,76,75,58,68,50,68,70,61,44,30,49,57,66,48,63,40,50,48,8,13,8,8,11,724,"2","2","MID",3
20,63,76,625,5,1433,"1",1,3,2,"1",182.88,163,49,49,49,53,51,51,51,53,51,51,51,55,52,52,52,55,63,59,59,59,63,64,63,63,63,64,57,26,60,56,22,55,30,35,31,59,64,69,46,63,64,26,49,69,65,28,49,62,45,37,34,45,67,63,61,6,8,10,12,5,1700,"3","2","DEF",3
23,63,71,550,1,1589,"1",1,3,3,"2",175.26,152,61,61,61,65,62,62,62,65,62,62,62,64,54,54,54,64,51,46,46,46,51,48,42,42,42,48,58,58,49,58,49,64,53,56,48,59,90,92,84,53,78,54,35,56,62,52,48,31,57,54,55,54,32,25,20,15,14,9,9,12,963,"3","2","MID",3
22,63,72,575,2,1586,"1",1,3,3,"1",177.8,137,58,58,58,63,62,62,62,63,62,62,62,64,58,58,58,64,53,50,50,50,53,51,44,44,44,51,61,54,49,64,48,66,61,52,62,61,82,74,60,50,73,57,54,56,40,47,46,33,56,59,54,54,43,32,33,12,14,15,6,12,891,"2","2","MID",3
34,63,63,190,1,1376,"1",1,3,2,"2",190.5,192,63,63,63,53,57,57,57,53,52,52,52,51,46,46,46,51,38,36,36,36,38,37,38,38,38,37,32,71,72,41,45,44,37,35,35,48,60,68,52,50,39,66,48,61,85,62,35,13,66,46,67,69,25,12,15,10,8,12,8,8,238,"2","1","FWD",3
29,63,63,280,4,1620,"1",1,3,2,"1",193.04,181,57,57,57,59,57,57,57,59,58,58,58,62,60,60,60,62,64,63,63,63,64,64,63,63,63,64,64,38,59,58,45,58,38,28,58,56,68,76,61,62,34,56,34,90,90,54,79,56,49,58,25,50,55,57,57,15,10,13,6,13,406,"3","2","DEF",3
27,63,63,300,2,1617,"1",1,3,2,"2",185.42,165,52,52,52,55,54,54,54,55,56,56,56,58,59,59,59,58,62,63,63,63,62,62,64,64,64,62,50,33,60,61,44,55,36,32,62,57,65,66,67,60,59,39,73,72,75,38,73,62,45,57,46,59,58,60,60,8,13,15,7,9,375,"1","2","MID",3
25,63,64,450,2,1646,"1",1,2,3,"1",180.34,159,63,63,63,65,63,63,63,65,63,63,63,64,58,58,58,64,55,51,51,51,55,53,48,48,48,53,65,68,58,61,57,71,44,56,52,70,68,72,74,43,67,64,58,69,72,58,40,28,45,57,62,58,38,40,40,7,9,11,15,7,709,"3","2","FWD",3
25,63,66,475,2,1592,"1",1,3,3,"2",177.8,146,64,64,64,66,65,65,65,66,64,64,64,64,57,57,57,64,49,45,45,45,49,45,37,37,37,45,64,63,45,67,64,64,64,58,50,64,72,76,77,66,80,67,34,48,46,65,54,24,60,49,65,50,24,17,17,8,13,6,10,11,867,"2","2","FWD",3
25,63,65,450,4,1649,"0",1,3,2,"1",180.34,161,62,62,62,65,64,64,64,65,64,64,64,65,61,61,61,65,58,57,57,57,58,56,53,53,53,56,53,57,42,62,45,68,57,34,53,65,76,72,73,62,64,66,46,74,71,52,52,41,58,59,46,45,56,44,40,14,15,10,15,7,1000,"3","1","MID",3
24,63,68,500,1,1565,"1",1,2,2,"2",190.5,209,63,63,63,59,60,60,60,59,57,57,57,59,54,54,54,59,53,50,50,50,53,53,52,52,52,53,46,62,60,53,57,56,38,29,34,59,71,80,53,53,55,69,66,71,89,53,54,42,55,53,51,53,25,45,42,6,7,13,10,8,813,"3","2","FWD",3
20,63,78,725,1,1517,"1",1,3,2,"1",177.8,154,50,50,50,55,53,53,53,55,54,54,54,58,54,54,54,58,64,60,60,60,64,64,64,64,64,64,55,22,58,62,24,63,26,26,30,61,65,72,64,53,68,34,76,72,70,17,60,62,52,45,38,45,52,67,65,8,16,11,14,9,1500,"2","3","DEF",3
34,63,63,190,2,1657,"0",1,4,3,"1",170.18,143,62,62,62,65,65,65,65,65,65,65,65,63,60,60,60,63,53,51,51,51,53,51,48,48,48,51,66,61,61,66,62,67,68,64,55,64,62,58,59,60,70,66,52,33,36,66,53,44,59,66,62,59,38,38,36,10,14,14,11,16,342,"2","2","MID",3
24,63,67,400,1,1341,"0",1,3,2,"1",187.96,190,41,41,41,39,39,39,39,39,40,40,40,41,45,45,45,41,53,58,58,58,53,56,64,64,64,56,22,21,59,50,27,29,28,25,47,41,64,52,47,62,46,34,76,59,77,20,74,57,22,33,31,43,62,63,62,12,6,14,5,14,630,"2","2","DEF",3
19,63,80,800,1,1499,"1",1,3,3,"1",177.8,163,59,59,59,63,62,62,62,63,63,63,63,63,58,58,58,63,50,48,48,48,50,48,43,43,43,48,54,58,43,62,49,68,50,35,57,65,68,69,67,53,67,53,53,43,53,49,42,26,58,63,40,59,30,34,39,15,6,10,12,8,1700,"2","1","MID",3
23,63,70,525,2,1651,"1",1,3,2,"2",177.8,163,64,64,64,63,63,63,63,63,62,62,62,62,56,56,56,62,51,49,49,49,51,50,47,47,47,50,45,62,57,56,54,62,52,43,47,61,80,82,71,56,72,62,76,72,68,54,66,24,62,57,61,57,29,37,33,11,15,6,11,7,1000,"3","3","FWD",3
19,63,77,800,2,1600,"0",1,3,3,"1",175.26,146,55,55,55,62,61,61,61,62,62,62,62,64,61,61,61,64,58,54,54,54,58,56,47,47,47,56,56,41,47,67,46,64,58,45,60,63,70,75,78,67,77,53,58,72,33,34,43,30,53,62,59,50,32,49,53,13,14,7,6,15,2100,"3","2","MID",3
23,63,71,550,2,1609,"1",1,3,3,"2",182.88,172,63,63,63,62,62,62,62,62,61,61,61,63,58,58,58,63,54,52,52,52,54,53,50,50,50,53,56,62,63,64,43,56,32,45,57,59,78,79,62,58,65,62,63,60,66,45,61,45,59,57,61,45,22,40,34,6,13,12,12,12,853,"2","2","FWD",3
24,63,68,400,1,1558,"0",1,3,2,"3",162.56,130,50,50,50,54,52,52,52,54,51,51,51,54,51,51,51,54,62,57,57,57,62,63,63,63,63,63,50,34,56,39,34,61,44,44,36,50,77,68,63,59,77,37,70,67,43,41,65,59,52,44,18,46,65,72,72,13,15,10,13,10,890,"3","2","DEF",3
24,63,67,475,4,1599,"1",1,3,3,"1",167.64,123,57,57,57,62,61,61,61,62,63,63,63,63,61,61,61,63,57,57,57,57,57,56,53,53,53,56,54,45,38,64,48,64,55,40,60,66,74,73,66,57,59,55,64,52,54,38,68,52,57,65,45,63,41,48,46,12,12,7,14,6,819,"2","2","MID",3
23,63,68,500,1,1508,"1",1,3,3,"1",177.8,154,62,62,62,64,63,63,63,64,62,62,62,64,57,57,57,64,49,46,46,46,49,46,40,40,40,46,61,62,46,58,48,66,41,41,55,64,71,74,69,56,70,61,44,58,61,48,42,25,63,55,55,56,20,31,22,8,7,6,10,10,813,"3","1","FWD",3
33,63,63,230,4,1561,"1",1,3,2,"2",190.5,174,63,63,63,56,60,60,60,56,58,58,58,54,54,54,54,54,44,50,50,50,44,44,52,52,52,44,30,66,68,55,51,47,33,55,40,59,52,47,56,68,48,62,72,41,79,51,84,39,66,56,67,64,43,30,25,13,14,16,14,14,403,"2","1","FWD",3
20,63,75,650,1,1490,"1",1,3,3,"1",175.26,143,58,58,58,64,62,62,62,64,62,62,62,64,56,56,56,64,50,45,45,45,50,47,37,37,37,47,55,58,37,57,40,66,44,34,48,65,83,85,82,53,79,54,35,62,42,43,38,23,55,58,56,50,27,31,23,10,14,10,7,16,1300,"3","1","MID",3
