"Age","Overall","Potential","Value","Wage","Special","Preferred.Foot","International.Reputation","Weak.Foot","Skill.Moves","Body.Type","Height","Weight","LS","ST","RS","LW","LF","CF","RF","RW","LAM","CAM","RAM","LM","LCM","CM","RCM","RM","LWB","LDM","CDM","RDM","RWB","LB","LCB","CB","RCB","RB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Release.Clause","attack_Work.Rate","defend_Work.Rate","PositionGroup","cluster"
29,65,65,375,1,1070,"1",1,2,1,"2",193.04,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,10,19,6,13,14,10,18,23,52,49,53,63,50,23,67,32,69,13,35,21,14,40,11,36,8,13,12,66,61,53,64,66,544,"2","2","GK",2
29,65,67,450,3,1116,"1",1,2,1,"2",182.88,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,17,32,20,21,18,20,25,25,58,43,32,58,60,19,50,34,58,19,27,24,15,13,26,35,15,20,18,70,59,58,60,72,709,"2","2","GK",2
19,65,80,950,1,935,"1",1,2,1,"2",190.5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,44,8,16,9,9,38,21,36,17,42,52,21,16,36,23,49,4,12,9,6,52,13,56,21,15,13,67,64,69,63,67,2500,"2","2","GK",2
29,65,65,375,10,997,"1",1,2,1,"2",190.5,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,11,32,12,15,12,18,22,23,32,36,48,60,42,22,45,30,51,15,22,12,7,27,19,35,8,13,13,66,64,64,63,67,713,"2","2","GK",2
19,65,79,950,2,909,"1",1,2,1,"2",182.88,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,14,29,9,13,13,11,22,17,17,25,22,55,46,19,58,22,59,6,21,10,7,24,16,51,7,12,14,65,64,63,64,66,2400,"2","2","GK",2
27,65,66,425,3,1078,"1",1,4,1,"2",187.96,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,11,29,15,13,12,11,17,16,46,50,67,57,41,19,67,32,62,12,33,23,9,33,14,45,12,14,14,66,63,64,64,69,563,"2","2","GK",2
23,65,71,550,2,1080,"1",1,3,1,"1",190.5,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,20,24,17,16,13,14,17,20,49,40,37,58,54,20,58,42,58,11,21,17,20,38,21,27,13,12,13,65,61,70,64,66,908,"2","2","GK",2
25,65,69,500,1,1015,"1",1,2,1,"1",187.96,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,13,15,6,10,11,10,23,11,27,33,60,56,46,24,70,44,66,5,41,8,8,30,19,54,18,11,11,66,62,64,60,70,1100,"2","2","GK",2
25,65,71,525,4,974,"1",1,2,1,"1",180.34,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10,26,10,10,14,15,22,18,32,31,34,65,38,23,51,28,51,10,20,12,9,47,13,28,22,14,11,65,64,60,65,63,840,"2","2","GK",2
22,65,75,675,3,1091,"1",1,3,1,"2",193.04,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,21,36,13,13,12,15,32,21,40,45,36,62,62,18,58,32,52,12,25,22,12,21,25,39,24,20,12,67,63,62,62,64,1300,"2","2","GK",2
33,65,65,270,3,1098,"1",1,1,1,"2",187.96,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,12,24,14,14,12,11,25,23,52,50,63,65,46,23,64,28,56,15,27,24,13,25,19,60,22,12,17,65,63,60,65,63,473,"2","2","GK",2
39,65,65,40,2,1102,"1",1,3,1,"2",182.88,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,20,12,10,11,10,22,14,45,51,49,71,44,20,74,38,66,13,32,24,13,48,23,65,15,11,12,54,69,66,67,62,60,"2","2","GK",2
33,65,65,270,1,1079,"1",1,2,1,"1",190.5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,11,29,12,18,10,12,28,21,40,34,49,65,49,23,65,30,60,15,34,20,10,32,22,58,11,19,12,65,61,58,66,66,419,"2","2","GK",2
25,65,67,450,2,1091,"1",1,2,1,"2",185.42,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,19,33,12,14,16,9,37,18,58,56,38,53,29,22,68,45,53,13,34,22,14,14,22,45,11,12,12,67,65,68,64,66,709,"2","2","GK",2
27,65,69,475,2,1019,"1",1,2,1,"1",182.88,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,8,22,7,7,13,8,12,13,21,23,57,68,56,22,54,20,68,9,27,25,16,53,23,46,23,14,10,63,64,62,61,67,653,"2","2","GK",2
42,65,65,40,1,1296,"1",2,3,1,"2",187.96,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,23,29,19,30,22,40,28,30,52,56,55,65,62,40,65,40,65,18,30,14,12,64,11,45,27,24,22,64,63,62,67,63,50,"2","2","GK",2
26,65,67,450,2,962,"1",1,2,1,"2",190.5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,14,20,15,14,11,18,21,10,46,32,34,62,36,13,46,21,57,14,24,16,12,24,18,57,17,14,13,69,56,48,70,68,641,"2","2","GK",2
28,65,67,450,2,1037,"1",1,3,1,"2",193.04,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,27,12,19,17,17,16,17,40,44,33,67,40,16,50,33,80,13,19,16,19,25,25,45,19,11,11,65,63,57,62,67,821,"2","2","GK",2
31,65,65,325,3,1062,"1",1,3,1,"2",193.04,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,13,32,9,11,14,10,23,19,48,47,32,51,34,24,66,43,73,12,18,9,18,28,23,26,24,13,23,64,68,59,68,65,471,"2","2","GK",2
29,65,66,425,2,1072,"1",1,2,1,"2",185.42,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,30,20,9,13,11,13,32,14,39,37,28,64,43,22,62,45,70,7,44,12,7,46,29,57,12,13,12,67,61,61,63,65,669,"2","2","GK",2
28,65,66,425,2,1070,"1",1,2,1,"2",190.5,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,19,33,12,10,20,11,33,17,37,42,36,62,41,22,59,28,66,20,35,15,12,45,13,50,12,11,11,65,65,64,63,63,669,"2","2","GK",2
21,65,75,675,2,1055,"1",1,2,1,"2",187.96,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,18,31,12,14,20,19,18,23,44,49,31,59,41,18,61,31,59,12,22,18,16,17,20,34,16,15,20,66,64,58,63,68,1100,"2","2","GK",2
23,65,71,550,1,1094,"1",1,3,1,"2",187.96,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,18,30,19,17,14,20,25,29,48,45,34,59,54,27,51,22,49,19,21,26,14,28,27,47,8,17,18,63,65,64,67,65,908,"2","2","GK",2
29,65,65,375,2,1175,"1",1,1,1,"1",190.5,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,19,34,20,16,20,14,30,24,48,44,54,61,34,24,61,33,76,16,34,24,15,50,25,47,10,16,18,66,64,64,63,64,563,"2","2","GK",2
22,65,74,625,3,1027,"1",1,3,1,"2",195.58,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,21,23,13,15,16,15,21,23,40,42,26,61,31,27,57,45,65,13,27,13,9,12,26,26,12,16,13,67,64,60,60,67,1100,"2","2","GK",2
29,65,65,375,2,1153,"1",2,2,1,"2",187.96,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,27,14,11,9,19,39,13,39,39,70,65,46,39,67,34,84,14,15,23,12,42,35,54,13,17,9,66,62,60,64,66,656,"2","2","GK",2
25,65,71,525,2,1126,"1",1,2,1,"1",190.5,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,18,29,14,21,13,13,22,16,42,47,65,63,49,25,60,28,69,14,28,26,13,31,25,45,11,14,20,67,66,61,62,63,945,"2","2","GK",2
28,65,65,375,4,1166,"1",1,3,1,"2",187.96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,13,24,16,17,18,20,41,20,41,49,37,61,46,21,59,38,72,17,20,23,18,58,23,62,19,20,20,64,64,70,62,65,825,"2","2","GK",2
30,65,65,350,3,959,"0",1,2,1,"2",182.88,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,10,20,8,9,10,9,22,21,33,36,37,58,40,17,58,26,54,10,17,15,17,37,19,44,15,7,8,67,66,65,58,68,525,"2","2","GK",2
32,65,65,300,2,1039,"1",1,3,1,"2",182.88,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,19,15,9,10,10,25,18,34,54,51,63,60,18,78,40,70,9,16,16,6,23,16,54,10,13,12,66,63,61,63,64,540,"2","2","GK",2
29,65,65,375,2,1078,"1",1,3,1,"1",185.42,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,12,21,8,9,13,14,16,16,48,50,62,67,48,24,64,34,72,9,30,11,7,60,10,37,9,14,12,66,63,58,63,66,488,"2","2","GK",2
23,65,74,625,1,887,"1",1,2,1,"1",193.04,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,12,28,9,13,11,13,26,14,23,31,22,62,29,17,31,16,58,8,24,14,6,28,19,35,7,12,13,62,69,62,64,63,1400,"2","2","GK",2
29,65,65,375,3,1080,"1",1,2,1,"2",185.42,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,31,12,13,14,12,30,21,44,49,48,63,36,28,58,35,59,14,37,22,13,15,31,41,12,10,13,65,62,65,62,66,600,"2","2","GK",2
38,65,65,40,2,1075,"1",1,2,1,"2",187.96,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,12,18,13,13,12,15,11,12,54,59,41,65,54,16,57,34,50,11,40,26,13,33,21,45,14,15,14,68,61,68,62,64,80,"2","2","GK",2
36,65,65,70,1,1159,"1",1,2,1,"2",190.5,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,12,20,19,25,16,14,21,16,50,48,45,62,48,22,73,32,71,20,37,24,17,39,25,56,17,13,15,63,62,62,68,63,95,"2","2","GK",2
25,65,70,525,2,989,"0",1,3,1,"2",182.88,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,11,15,13,12,14,12,11,13,49,48,43,66,60,27,41,21,39,13,39,15,11,16,22,45,21,11,11,63,61,58,64,66,958,"2","2","GK",2
32,65,65,300,2,1095,"1",1,3,1,"2",187.96,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,39,12,13,12,17,54,18,34,34,42,72,43,13,62,28,55,15,35,15,11,50,25,52,14,15,14,63,63,63,65,63,450,"2","2","GK",2
24,65,73,600,2,999,"0",1,3,1,"2",190.5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,17,19,12,12,11,14,32,24,34,39,57,53,28,24,57,21,57,13,16,11,10,23,18,46,17,11,11,69,64,62,63,68,1300,"2","2","GK",2
21,65,77,775,3,1046,"1",1,3,1,"2",180.34,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,11,15,13,16,11,15,19,11,44,43,50,54,48,11,62,34,55,16,18,16,13,50,16,45,25,10,11,64,65,62,65,67,1800,"2","2","GK",2
35,65,65,130,2,1192,"1",1,3,1,"2",185.42,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,25,14,11,11,23,20,17,20,42,65,67,70,54,11,74,38,68,12,42,16,13,62,22,67,26,11,11,62,65,62,64,63,286,"2","2","GK",2
21,65,77,775,1,1077,"1",1,2,1,"2",190.5,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,18,46,17,14,15,12,52,21,28,37,30,53,48,12,53,39,64,12,20,14,12,36,21,47,20,16,14,66,64,58,66,66,1100,"2","2","GK",2
28,65,67,450,2,1078,"1",1,3,1,"2",193.04,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,13,37,15,19,16,12,36,14,47,40,31,63,33,36,65,40,62,17,23,18,12,31,26,46,13,8,9,65,64,57,66,65,821,"2","2","GK",2
29,65,65,375,3,1126,"1",1,1,1,"2",187.96,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,16,22,15,15,13,13,26,20,52,52,55,60,55,16,59,32,71,17,42,13,12,45,24,47,14,11,13,58,60,53,73,72,750,"2","2","GK",2
22,65,75,675,4,1182,"1",1,3,1,"2",185.42,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,23,41,12,21,16,20,46,29,47,44,39,56,65,19,55,35,40,17,29,23,12,37,26,33,29,22,24,66,64,61,63,68,1400,"2","2","GK",2
28,65,68,475,2,1146,"1",1,3,1,"2",185.42,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,12,32,18,14,12,20,24,23,49,47,44,64,56,26,73,30,60,18,19,27,16,42,26,45,15,11,19,67,62,56,60,68,772,"2","2","GK",2
36,65,65,70,1,1132,"1",1,2,1,"3",187.96,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,14,38,17,10,11,16,35,18,44,39,37,68,50,21,63,27,65,13,37,18,12,59,21,52,28,13,10,62,63,64,64,65,88,"2","2","GK",2
28,65,67,450,2,1175,"1",1,2,1,"2",185.42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,19,31,16,18,17,16,45,22,50,46,48,59,48,45,65,25,67,19,40,24,14,26,23,45,10,12,18,67,58,65,67,64,686,"2","2","GK",2
29,65,67,450,4,925,"0",1,3,1,"2",185.42,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,10,22,9,12,8,8,17,21,25,22,31,45,37,25,64,21,65,8,23,14,8,36,11,30,13,13,14,67,60,55,75,65,664,"2","2","GK",2
28,65,66,500,1,1174,"1",1,2,2,"2",195.58,203,38,38,38,30,32,32,32,30,31,31,31,31,36,36,36,31,46,52,52,52,46,51,66,66,66,51,19,18,77,41,21,22,22,17,28,31,34,33,34,53,36,33,61,36,91,19,72,60,21,25,30,48,64,66,62,8,9,10,7,14,763,"2","2","DEF",2
31,65,65,325,1,930,"1",1,1,1,"1",187.96,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,13,16,8,7,14,13,25,19,31,34,39,68,31,19,42,27,56,6,22,9,7,32,16,40,19,11,12,64,66,58,63,63,406,"2","2","GK",2
29,64,64,300,1,1097,"1",1,3,1,"2",195.58,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,17,30,20,17,19,20,35,13,38,34,53,62,40,21,60,24,61,14,32,18,15,33,17,56,21,19,18,64,60,55,64,68,405,"2","2","GK",2
25,64,67,400,3,1066,"0",1,3,1,"3",180.34,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,11,21,12,17,20,16,23,16,47,44,31,57,48,24,60,24,66,13,25,25,10,41,20,53,13,19,17,63,62,59,64,65,690,"2","2","GK",2
20,64,75,600,1,1043,"1",1,3,1,"2",187.96,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,12,31,13,13,17,16,26,22,42,40,40,59,50,24,60,28,59,12,23,12,15,27,32,31,10,13,12,68,63,56,55,68,1000,"2","2","GK",2
23,64,73,525,2,1085,"1",1,3,1,"1",190.5,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,19,21,15,19,15,13,18,23,43,46,30,62,51,19,51,38,51,16,26,25,19,45,17,28,20,19,20,65,62,64,59,64,1100,"2","2","GK",2
20,64,76,650,3,1099,"1",1,3,1,"3",180.34,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,19,26,19,16,14,14,25,22,48,55,35,56,61,21,50,42,63,19,26,25,12,20,18,48,12,17,21,67,60,58,59,70,1400,"2","2","GK",2
31,64,64,270,2,1040,"1",1,3,1,"2",187.96,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,15,12,13,13,18,14,13,15,31,37,69,61,45,13,57,21,65,11,18,12,13,54,20,61,28,14,15,61,66,62,65,63,338,"2","2","GK",2
20,64,75,600,1,1095,"1",1,2,1,"2",185.42,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,15,41,19,14,16,15,37,28,49,46,38,57,41,22,56,30,56,17,25,22,17,22,21,51,15,15,18,65,62,62,60,69,1100,"2","2","GK",2
24,64,70,450,1,1067,"1",1,3,1,"1",182.88,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,15,27,16,9,14,18,24,22,38,44,42,58,38,25,55,42,52,15,35,20,13,28,22,38,19,16,16,65,62,62,65,63,698,"2","2","GK",2
27,64,64,300,4,1143,"1",1,3,1,"1",185.42,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,18,36,10,18,17,17,37,25,44,43,49,66,52,20,69,29,62,10,21,21,16,43,24,46,22,16,14,64,61,68,59,66,390,"2","2","GK",2
35,64,64,110,5,923,"1",1,2,1,"2",185.42,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,10,28,13,8,14,13,27,15,29,29,37,59,35,16,43,26,43,16,25,13,10,28,20,58,3,12,12,64,60,59,64,66,187,"2","2","GK",2
36,64,64,60,1,1121,"1",1,3,1,"2",193.04,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,14,23,14,13,14,15,24,23,49,52,41,63,52,22,71,39,71,15,37,22,9,12,22,66,25,20,21,63,65,61,66,60,87,"2","2","GK",2
27,64,67,375,1,910,"0",1,3,1,"1",187.96,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,12,18,5,5,10,13,24,11,24,32,36,56,35,17,55,24,62,6,27,13,8,30,14,62,11,10,10,64,61,63,60,71,534,"2","2","GK",2
31,64,64,270,2,1070,"1",1,3,1,"2",182.88,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,13,33,15,12,11,12,35,26,33,35,36,58,62,22,62,43,54,18,26,21,12,24,30,47,10,15,11,65,63,66,59,66,392,"2","2","GK",2
29,64,65,350,2,1103,"1",1,2,1,"1",185.42,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,14,35,14,15,18,12,20,16,53,47,35,55,45,23,62,37,61,18,22,25,15,30,23,44,25,18,14,65,64,63,61,68,551,"2","2","GK",2
25,64,70,450,2,1151,"1",1,3,1,"2",190.5,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,11,45,15,17,16,20,33,20,38,42,39,64,47,25,74,44,69,20,22,20,17,41,25,48,10,14,15,61,63,64,62,65,810,"2","2","GK",2
23,64,74,550,1,1062,"1",1,3,1,"1",182.88,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,15,26,13,16,11,19,21,25,41,49,37,57,47,25,56,43,49,11,23,19,18,24,21,37,20,12,12,66,61,57,65,66,853,"2","2","GK",2
32,64,64,260,2,1050,"1",1,3,1,"2",190.5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,16,17,13,12,12,17,24,13,55,50,39,55,40,17,66,35,41,12,27,22,17,30,15,25,19,14,20,70,52,67,67,66,377,"2","2","GK",2
37,64,64,30,1,1000,"1",1,3,1,"2",187.96,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,14,21,12,13,11,11,13,17,30,33,39,53,38,24,50,21,64,9,38,22,16,47,14,67,16,15,12,63,64,66,66,65,41,"2","2","GK",2
36,64,64,60,1,1107,"1",1,2,1,"3",195.58,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,20,33,11,11,15,14,32,24,42,41,52,55,32,20,68,38,61,16,30,26,13,18,27,54,25,18,17,66,64,62,65,63,81,"2","2","GK",2
23,64,73,525,7,1018,"1",1,2,1,"2",198.12,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,15,17,15,17,12,18,19,16,45,45,33,53,32,21,57,25,57,14,16,16,15,43,17,32,15,15,17,63,66,64,64,64,1100,"2","2","GK",2
37,64,64,30,1,1123,"1",1,2,1,"3",187.96,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,12,35,15,21,14,12,35,24,38,36,35,60,56,18,68,34,60,15,31,25,15,47,21,59,17,20,15,65,63,64,63,60,38,"2","2","GK",2
25,64,69,425,5,1144,"1",1,2,1,"1",193.04,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,13,33,14,11,14,13,35,19,54,42,56,61,55,21,71,38,64,15,37,23,13,43,17,61,14,14,17,65,61,61,62,64,839,"2","2","GK",2
20,64,75,600,3,873,"1",1,2,1,"1",193.04,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,14,30,9,6,11,13,21,14,22,31,32,47,29,17,30,18,60,5,27,11,9,30,14,55,9,14,11,67,65,61,61,66,1300,"2","2","GK",2
28,64,65,375,4,1062,"1",1,2,1,"2",185.42,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,16,23,7,16,12,13,16,18,47,43,36,58,50,19,70,28,74,12,28,18,11,39,27,21,15,11,19,64,65,60,57,67,628,"2","2","GK",2
21,64,78,825,5,1062,"1",1,2,1,"1",187.96,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,20,26,16,17,15,13,26,22,43,47,38,61,37,24,48,30,46,14,32,28,12,37,20,54,10,21,20,66,60,55,63,65,2100,"2","2","GK",2
22,64,74,550,2,1088,"1",1,2,1,"2",193.04,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,12,22,11,14,18,12,15,21,42,39,37,63,51,25,58,40,62,12,38,28,18,58,14,52,13,12,15,64,58,59,64,65,1300,"2","2","GK",2
27,64,65,350,1,933,"1",1,3,1,"2",187.96,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,17,13,12,12,15,15,14,15,23,20,44,57,33,21,48,21,51,13,17,16,11,37,12,49,23,15,13,67,64,63,62,64,464,"2","2","GK",2
24,64,66,400,2,1035,"1",1,3,1,"2",193.04,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,22,32,15,20,24,13,18,28,34,35,26,61,40,34,32,14,70,19,25,19,6,40,16,33,11,16,21,65,60,69,61,66,610,"2","2","GK",2
23,64,70,525,1,1201,"1",1,3,2,"2",187.96,181,36,36,36,32,33,33,33,32,34,34,34,35,40,40,40,35,51,56,56,56,51,55,65,65,65,55,11,13,67,45,11,22,16,20,40,45,47,51,40,59,67,26,68,46,71,11,54,62,14,19,25,65,66,68,65,13,14,10,6,9,919,"1","3","DEF",2
29,64,64,300,2,1052,"1",1,3,1,"2",187.96,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,28,27,11,13,15,12,35,25,32,36,35,44,34,26,51,34,65,17,36,16,12,40,14,44,14,13,16,66,63,64,66,66,450,"2","2","GK",2
24,64,70,450,1,1077,"1",1,2,1,"2",187.96,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,16,30,18,13,15,16,18,24,46,46,44,53,65,22,58,32,48,14,16,19,15,45,23,44,11,14,13,66,60,55,65,68,878,"2","2","GK",2
22,64,74,550,2,1025,"1",1,3,1,"1",193.04,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,14,25,14,15,12,13,21,28,33,43,35,59,46,26,53,26,53,13,25,14,7,28,31,45,12,16,21,69,59,54,60,70,1100,"2","2","GK",2
24,64,69,425,1,1002,"1",1,2,1,"2",187.96,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,18,7,12,15,12,14,19,42,52,37,53,43,22,58,17,82,13,37,24,8,17,14,52,12,18,15,66,61,58,64,66,776,"2","2","GK",2
