"Age","Overall","Potential","Value","Wage","Special","Preferred.Foot","International.Reputation","Weak.Foot","Skill.Moves","Body.Type","Height","Weight","LS","ST","RS","LW","LF","CF","RF","RW","LAM","CAM","RAM","LM","LCM","CM","RCM","RM","LWB","LDM","CDM","RDM","RWB","LB","LCB","CB","RCB","RB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Release.Clause","attack_Work.Rate","defend_Work.Rate","PositionGroup","cluster"
25,69,74,1400,4,1915,"0",1,3,4,"1",175.26,152,66,66,66,69,69,69,69,69,70,70,70,70,70,70,70,70,68,68,68,68,68,67,64,64,64,67,58,62,49,71,62,70,69,63,67,69,73,68,78,67,79,69,68,79,54,62,69,65,68,68,65,58,61,63,64,10,16,15,8,6,1800,"2","2","MID",1
30,69,69,1000,4,1790,"1",1,3,3,"2",177.8,170,69,69,69,71,72,72,72,71,72,72,72,71,69,69,69,71,58,58,58,58,58,55,51,51,51,55,63,70,58,72,61,71,72,70,68,73,70,65,61,65,71,68,54,62,62,66,53,48,72,73,68,70,42,35,29,9,7,14,7,11,1300,"2","2","FWD",1
26,69,70,1200,5,1779,"1",1,4,3,"1",177.8,152,61,61,61,67,65,65,65,67,69,69,69,68,69,69,69,68,62,64,64,64,62,60,58,58,58,60,61,52,53,77,42,69,70,66,76,72,68,62,74,49,69,46,63,62,62,56,54,53,66,72,65,60,57,54,49,9,14,13,10,14,2100,"2","2","MID",1
26,69,71,1300,1,1870,"1",1,3,3,"3",170.18,152,66,66,66,69,69,69,69,69,70,70,70,70,69,69,69,70,65,64,64,64,65,63,60,60,60,63,64,63,54,67,39,68,73,71,65,72,72,66,77,64,81,68,74,78,57,67,59,56,67,70,62,67,57,56,52,7,15,15,8,6,1800,"3","2","MID",1
22,69,77,1500,6,1766,"0",1,2,3,"2",175.26,163,69,69,69,71,70,70,70,71,70,70,70,70,65,65,65,70,64,62,62,62,64,62,61,61,61,62,66,70,57,69,43,73,41,44,49,71,79,75,74,55,65,69,64,68,71,45,70,52,72,70,49,65,61,50,51,14,6,7,10,6,2600,"3","1","FWD",1
30,69,69,775,22,1891,"1",1,3,3,"1",177.8,159,63,63,63,68,66,66,66,68,67,67,67,68,67,67,67,68,71,69,69,69,71,70,70,70,70,70,64,39,61,71,49,71,59,59,64,68,78,85,84,68,75,62,85,66,64,54,71,68,62,59,49,77,67,70,66,16,8,11,12,6,1500,"3","2","DEF",1
29,69,69,1000,3,1758,"0",1,3,2,"2",185.42,176,61,61,61,64,64,64,64,64,67,67,67,66,69,69,69,66,65,66,66,66,65,63,60,60,60,63,74,50,53,78,50,62,72,60,76,70,55,50,61,58,63,71,62,66,72,66,35,65,57,68,41,61,59,53,54,13,11,13,13,7,1300,"2","2","MID",1
30,69,69,775,5,1782,"1",2,4,2,"2",187.96,176,62,62,62,62,62,62,62,62,63,63,63,62,65,65,65,62,66,68,68,68,66,66,70,70,70,66,66,48,64,62,51,63,44,67,67,63,51,55,63,68,55,74,53,53,73,62,74,68,56,66,56,66,68,73,70,13,6,14,7,9,1500,"2","3","DEF",1
29,69,69,1100,5,1839,"1",1,4,3,"3",185.42,170,69,69,69,69,69,69,69,69,69,69,69,69,66,66,66,69,58,58,58,58,58,55,54,54,54,55,73,67,61,71,57,70,69,70,66,68,64,67,65,64,60,80,62,70,82,76,78,39,58,67,69,64,47,31,30,9,16,11,11,11,1500,"2","2","FWD",1
28,69,69,1100,5,1696,"1",2,3,2,"2",185.42,179,70,70,70,66,68,68,68,66,65,65,65,65,59,59,59,65,51,49,49,49,51,50,49,49,49,50,55,70,73,65,62,62,43,51,36,66,64,73,65,67,59,70,81,64,73,62,71,32,69,61,71,64,19,32,24,14,10,9,12,11,1500,"2","2","FWD",1
27,69,69,1100,1,1701,"0",1,4,3,"3",180.34,165,72,72,72,69,73,73,73,69,69,69,69,67,62,62,62,67,52,50,50,50,52,51,48,48,48,51,40,73,73,65,71,69,21,69,40,71,75,71,46,70,65,77,60,69,48,67,55,16,74,70,75,65,49,33,29,8,15,13,9,15,2400,"2","2","MID",1
34,69,69,550,8,1728,"1",1,3,3,"2",187.96,187,69,69,69,63,67,67,67,63,65,65,65,63,63,63,63,63,53,57,57,57,53,52,57,57,57,52,47,67,74,58,70,63,45,56,54,68,49,54,53,70,40,74,84,75,84,59,78,48,69,68,67,63,55,30,20,11,8,11,7,12,1000,"2","3","FWD",1
27,69,69,1100,17,1816,"1",1,3,3,"2",180.34,165,70,70,70,70,70,70,70,70,69,69,69,70,66,66,66,70,59,57,57,57,59,58,53,53,53,58,62,62,67,68,65,67,66,59,63,68,79,79,67,69,54,71,72,73,74,65,51,48,69,66,66,64,23,41,38,16,14,11,12,11,1900,"3","2","MID",1
24,69,76,1500,2,1914,"1",1,3,3,"2",172.72,150,62,62,62,67,65,65,65,67,68,68,68,69,69,69,69,69,71,70,70,70,71,70,68,68,68,70,63,47,60,72,48,67,60,61,66,71,80,75,81,61,78,64,87,94,62,59,77,63,51,70,47,67,66,66,64,9,9,16,14,6,2600,"2","3","MID",1
25,69,72,1100,6,1686,"0",1,3,3,"1",182.88,163,53,53,53,61,57,57,57,61,58,58,58,63,59,59,59,63,69,65,65,65,69,69,66,66,66,69,69,33,49,62,34,67,59,40,53,64,72,76,73,60,66,39,66,72,58,38,65,63,47,47,47,59,66,70,77,7,16,11,13,7,2000,"2","2","DEF",1
33,69,69,425,4,1760,"1",1,3,2,"2",180.34,168,62,62,62,57,58,58,58,57,56,56,56,58,59,59,59,58,65,65,65,65,65,65,70,70,70,65,58,58,76,52,56,55,36,31,55,54,43,58,74,71,70,61,92,85,80,50,73,67,61,44,54,61,63,67,65,10,9,8,14,10,574,"3","2","DEF",1
22,69,77,1600,6,1674,"1",1,3,3,"2",165.1,146,69,69,69,72,72,72,72,72,72,72,72,71,63,63,63,71,51,45,45,45,51,47,36,36,36,47,61,69,57,67,64,74,57,48,50,70,76,78,83,69,87,66,75,70,37,65,33,17,75,69,56,68,16,17,18,7,14,10,11,8,2700,"3","1","FWD",1
26,69,70,1000,5,1694,"1",1,3,2,"1",182.88,161,57,57,57,57,56,56,56,57,56,56,56,59,60,60,60,59,67,67,67,67,67,68,70,70,70,68,59,30,71,64,36,55,35,32,63,61,63,71,61,60,62,61,79,77,73,45,66,68,55,39,45,60,67,71,65,8,13,11,14,14,1400,"1","3","DEF",1
23,69,74,1400,6,1684,"1",1,4,3,"2",172.72,159,67,67,67,70,70,70,70,70,70,70,70,68,62,62,62,68,49,47,47,47,49,45,38,38,38,45,56,65,46,69,65,74,72,69,54,71,76,73,87,65,81,73,70,57,53,63,45,24,65,64,47,63,22,17,12,7,12,8,7,15,2300,"2","2","MID",1
33,69,69,425,4,1692,"0",1,2,2,"2",187.96,174,59,59,59,58,58,58,58,58,60,60,60,61,63,63,63,61,65,68,68,68,65,66,70,70,70,66,53,49,72,67,31,54,31,32,74,61,63,64,65,59,51,52,75,69,78,32,75,64,53,58,53,56,70,66,66,13,9,12,6,15,638,"2","2","DEF",1
24,69,73,1400,6,1765,"0",1,3,3,"2",175.26,181,70,70,70,70,70,70,70,70,69,69,69,69,62,62,62,69,54,51,51,51,54,51,46,46,46,51,64,69,58,67,65,72,60,52,60,69,74,79,79,65,79,73,60,69,71,70,57,18,64,58,61,52,31,26,35,14,6,12,13,15,2800,"2","1","MID",1
29,69,69,825,3,1900,"1",1,4,2,"2",182.88,176,64,64,64,66,65,65,65,66,65,65,65,67,67,67,67,67,70,69,69,69,70,70,69,69,69,70,78,51,63,68,58,61,73,71,63,68,69,65,62,67,59,69,65,72,75,66,76,66,56,66,70,64,62,70,69,9,8,8,7,10,1000,"2","2","DEF",1
30,69,69,750,18,1802,"0",1,2,2,"2",180.34,150,61,61,61,65,64,64,64,65,64,64,64,67,64,64,64,67,70,65,65,65,70,70,65,65,65,70,68,40,59,64,48,68,51,41,57,61,79,79,77,70,76,66,73,80,59,52,48,60,58,62,42,64,66,69,67,10,15,15,12,10,1400,"3","2","DEF",1
24,69,74,1400,2,1689,"1",1,3,3,"3",182.88,176,69,69,69,66,67,67,67,66,65,65,65,66,60,60,60,66,54,52,52,52,54,51,49,49,49,51,57,67,68,61,61,66,62,59,56,67,66,77,67,65,39,72,49,76,78,64,59,29,66,52,67,72,42,26,23,7,11,10,9,11,2100,"2","2","FWD",1
22,69,78,1400,6,1782,"0",1,3,3,"2",185.42,168,62,62,62,65,63,63,63,65,63,63,63,66,64,64,64,66,69,67,67,67,69,69,68,68,68,69,67,44,57,65,47,65,49,31,60,64,79,75,66,64,52,65,67,77,79,47,61,67,63,57,58,60,64,68,66,10,10,11,14,13,2400,"3","2","DEF",1
33,69,69,650,3,1839,"0",1,1,3,"3",172.72,143,66,66,66,70,69,69,69,70,70,70,70,69,68,68,68,69,61,61,61,61,61,59,55,55,55,59,66,66,43,69,50,67,68,81,66,68,70,72,77,62,67,70,62,69,59,73,64,43,66,72,69,68,45,58,41,8,12,16,10,10,878,"2","2","MID",1
23,69,76,1500,11,1860,"0",1,3,3,"2",170.18,150,64,64,64,72,70,70,70,72,72,72,72,71,69,69,69,71,65,64,64,64,65,62,57,57,57,62,60,66,33,69,61,78,68,65,63,74,78,67,90,61,89,63,87,68,33,68,68,60,64,69,52,61,55,60,48,8,8,9,9,9,2200,"2","2","MID",1
20,69,80,1600,4,1686,"1",1,2,2,"2",175.26,159,57,57,57,61,60,60,60,61,61,61,61,63,62,62,62,63,69,68,68,68,69,70,69,69,69,70,52,41,58,66,32,62,33,41,50,65,72,70,72,68,68,49,70,78,57,37,68,70,55,51,45,68,72,73,70,8,6,7,12,8,2600,"2","3","DEF",1
30,69,69,750,4,1859,"1",1,4,3,"1",180.34,165,65,65,65,68,67,67,67,68,67,67,67,69,68,68,68,69,70,69,69,69,70,70,69,69,69,70,70,53,64,67,33,68,46,54,66,68,72,70,67,63,65,64,81,82,74,61,76,65,68,64,51,64,61,67,70,7,14,9,12,7,1300,"3","2","DEF",1
24,69,75,1400,15,1748,"0",1,4,3,"1",167.64,141,67,67,67,70,69,69,69,70,69,69,69,70,62,62,62,70,54,49,49,49,54,51,42,42,42,51,63,67,51,65,62,71,68,53,62,70,88,88,88,59,92,70,53,70,56,65,53,18,57,61,54,55,26,30,28,12,8,14,11,15,2700,"3","2","MID",1
27,69,69,1100,10,1917,"1",1,4,3,"1",187.96,174,68,68,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,68,66,60,61,73,64,67,69,68,68,70,67,70,67,63,68,77,58,72,70,72,74,64,62,65,64,58,65,67,65,8,7,13,7,6,1400,"2","2","MID",1
27,69,69,1100,22,1793,"0",1,4,3,"2",180.34,159,70,70,70,68,69,69,69,68,67,67,67,68,63,63,63,68,54,52,52,52,54,52,49,49,49,52,63,69,65,62,64,67,60,63,61,66,73,73,69,65,68,75,90,72,70,67,54,23,68,63,64,63,36,33,32,13,11,15,11,8,2200,"3","3","FWD",1
25,69,73,1100,7,1861,"0",1,3,3,"2",187.96,183,62,62,62,64,62,62,62,64,62,62,62,67,65,65,65,67,71,68,68,68,71,70,68,68,68,70,72,37,65,67,50,66,64,74,65,66,70,85,62,65,56,76,67,92,82,58,73,59,49,52,44,56,59,68,62,14,10,14,9,9,1900,"2","3","DEF",1
22,69,73,1200,3,1688,"0",1,3,2,"2",185.42,165,59,59,59,61,62,62,62,61,64,64,64,63,67,67,67,63,66,70,70,70,66,67,67,67,67,67,43,39,51,73,41,62,37,33,68,65,73,62,62,70,59,64,60,70,68,41,67,66,58,61,36,62,69,68,67,13,6,13,9,14,1800,"3","3","MID",1
27,69,69,875,12,1774,"1",1,4,3,"2",185.42,165,62,62,62,60,63,63,63,60,64,64,64,62,68,68,68,62,64,70,70,70,64,64,69,69,69,64,44,55,62,68,39,65,53,39,67,67,47,41,58,67,67,67,68,81,78,63,81,64,55,65,63,64,62,70,66,7,8,13,10,14,1400,"3","2","MID",1
27,69,70,1000,8,1750,"0",1,3,2,"2",187.96,183,61,61,61,61,59,59,59,61,60,60,60,62,61,61,61,62,68,67,67,67,68,68,69,69,69,68,61,56,68,65,44,57,46,61,61,60,64,74,71,63,57,51,56,72,78,50,62,67,50,48,45,59,68,70,68,13,15,12,6,11,2100,"2","3","DEF",1
27,69,69,875,5,1817,"1",1,3,3,"2",175.26,146,62,62,62,65,63,63,63,65,62,62,62,66,62,62,62,66,69,66,66,66,69,69,68,68,68,69,69,42,55,63,33,65,59,48,55,66,79,79,78,63,77,72,75,71,70,46,71,65,66,46,57,72,66,66,69,8,10,13,6,9,1400,"3","2","DEF",1
25,69,74,1400,6,1687,"1",1,3,3,"2",182.88,154,65,65,65,69,68,68,68,69,70,70,70,70,66,66,66,70,55,54,54,54,55,51,45,45,45,51,60,67,48,72,59,75,60,52,67,71,76,74,69,62,59,66,61,75,67,60,49,34,50,71,57,55,29,28,23,8,6,14,7,11,2200,"2","2","MID",1
26,69,69,925,6,1806,"1",1,3,2,"2",182.88,168,61,61,61,58,60,60,60,58,62,62,62,60,66,66,66,60,65,70,70,70,65,66,69,69,69,66,41,42,64,72,61,49,52,56,72,58,66,64,68,67,63,75,71,73,72,60,68,66,55,64,49,74,68,70,68,13,13,7,8,11,1800,"2","2","MID",1
20,69,83,2300,4,1704,"1",1,3,4,"1",172.72,148,64,64,64,69,68,68,68,69,69,69,69,69,66,66,66,69,59,57,57,57,59,56,51,51,51,56,54,61,46,69,50,74,55,24,59,69,76,75,78,62,73,60,69,73,58,62,58,42,62,67,50,62,35,49,39,10,12,9,14,10,5800,"2","2","MID",1
32,69,69,575,3,1745,"1",1,3,2,"3",175.26,163,57,57,57,59,57,57,57,59,56,56,56,61,59,59,59,61,69,67,67,67,69,70,70,70,70,70,65,30,55,64,40,59,59,24,58,60,70,71,74,64,83,63,67,80,77,48,74,67,58,31,36,71,66,73,72,15,14,12,8,8,891,"3","3","DEF",1
25,69,70,1200,4,1762,"0",1,4,4,"2",175.26,165,65,65,65,70,68,68,68,70,67,67,67,70,61,61,61,70,59,53,53,53,59,56,48,48,48,56,62,58,40,63,57,73,63,45,52,67,91,91,86,70,83,63,80,78,63,58,54,25,65,53,51,70,52,31,34,12,6,15,15,6,2100,"3","2","MID",1
31,69,69,950,18,1713,"1",2,3,2,"1",177.8,163,69,69,69,67,68,68,68,67,67,67,67,66,61,61,61,66,50,48,48,48,50,46,42,42,42,46,58,70,67,68,70,65,64,53,47,62,63,63,69,75,66,67,77,78,68,67,64,26,69,63,81,62,17,12,16,12,9,6,14,7,1600,"2","1","FWD",1
25,69,73,1100,5,1805,"1",1,2,3,"3",185.42,172,62,62,62,61,63,63,63,61,63,63,63,62,66,66,66,62,66,70,70,70,66,67,70,70,70,67,42,42,63,70,31,63,45,53,60,65,69,63,63,64,71,82,74,83,84,65,77,68,50,62,47,67,67,69,61,7,13,11,13,8,1900,"2","3","DEF",1
28,69,69,825,12,1884,"0",1,3,3,"1",182.88,176,67,67,67,68,67,67,67,68,66,66,66,69,66,66,66,69,70,68,68,68,70,70,67,67,67,70,65,59,59,66,51,64,56,46,59,66,81,85,69,67,68,68,73,90,76,61,72,62,63,60,57,64,64,62,65,6,6,16,10,12,1300,"3","2","DEF",1
20,69,77,1300,17,1678,"1",1,3,2,"1",175.26,157,56,56,56,60,57,57,57,60,57,57,57,63,59,59,59,63,69,64,64,64,69,69,65,65,65,69,68,38,61,66,33,61,54,36,54,68,75,77,66,60,75,46,67,79,57,39,50,66,45,35,54,53,66,66,65,10,10,12,12,7,2500,"2","2","DEF",1
31,69,69,700,6,1829,"0",1,3,2,"2",182.88,176,61,61,61,61,61,61,61,61,62,62,62,63,66,66,66,63,69,70,70,70,69,69,70,70,70,69,65,45,60,68,44,58,57,55,65,63,60,54,68,68,65,73,68,84,72,62,70,70,56,58,64,65,69,70,68,14,7,11,6,12,1100,"2","2","DEF",1
29,69,69,825,4,1879,"0",1,4,3,"2",185.42,176,62,62,62,64,62,62,62,64,62,62,62,65,64,64,64,65,70,67,67,67,70,71,69,69,69,71,72,46,67,61,34,63,73,66,58,65,76,80,64,59,59,73,82,82,75,68,71,70,45,59,61,66,59,70,68,15,7,8,11,12,1100,"3","3","DEF",1
28,69,69,825,10,1772,"0",1,3,3,"1",175.26,152,56,56,56,64,61,61,61,64,65,65,65,67,67,67,67,67,70,70,70,70,70,70,68,68,68,70,78,41,55,71,47,64,74,32,71,72,72,70,64,57,69,51,74,66,69,50,64,70,38,72,35,58,60,70,70,9,8,9,8,12,1400,"2","2","DEF",1
25,69,72,1300,1,1682,"0",1,3,3,"1",177.8,150,63,63,63,70,69,69,69,70,71,71,71,70,66,66,66,70,58,55,55,55,58,55,46,46,46,55,72,59,37,71,36,72,54,67,65,73,72,67,68,69,72,72,51,57,45,75,49,27,54,74,56,59,42,36,45,9,9,10,10,7,2900,"2","2","MID",1
27,69,69,875,18,1806,"1",1,3,2,"1",180.34,152,61,61,61,61,61,61,61,61,62,62,62,62,66,66,66,62,68,70,70,70,68,68,68,68,68,68,56,51,59,70,51,54,58,54,64,68,59,66,65,68,72,68,61,80,65,66,74,71,44,56,47,59,70,66,62,13,12,6,15,15,1700,"1","3","MID",1
27,69,69,875,19,1740,"1",1,3,3,"2",175.26,165,59,59,59,62,61,61,61,62,62,62,62,64,64,64,64,64,69,68,68,68,69,69,69,69,69,69,68,35,60,69,36,65,53,42,66,66,68,68,69,64,62,56,64,68,73,50,65,63,57,50,50,60,70,72,71,11,6,6,8,9,1800,"2","2","DEF",1
25,69,72,1300,12,1732,"0",1,4,3,"2",182.88,181,69,69,69,70,70,70,70,70,69,69,69,70,63,63,63,70,55,52,52,52,55,52,47,47,47,52,63,68,56,67,59,69,62,41,53,68,83,80,71,64,66,70,68,72,70,64,50,27,68,64,59,59,45,27,20,10,10,15,8,15,2200,"3","2","MID",1
28,69,69,1000,5,1863,"1",1,4,3,"2",185.42,183,65,65,65,69,68,68,68,69,69,69,69,70,69,69,69,70,68,67,67,67,68,66,63,63,63,66,69,59,48,70,48,70,72,68,67,72,70,66,71,68,64,61,64,75,72,63,59,59,62,67,54,65,60,60,58,10,14,13,16,14,1500,"2","2","MID",1
28,69,69,1100,4,1733,"1",1,4,4,"1",167.64,132,64,64,64,72,70,70,70,72,71,71,71,72,65,65,65,72,58,52,52,52,58,53,40,40,40,53,67,65,33,70,58,73,65,69,55,71,90,77,93,67,92,66,63,69,31,44,38,47,65,71,50,63,34,21,22,16,9,15,13,14,1600,"2","2","MID",1
29,69,69,1000,18,1823,"1",1,4,3,"1",175.26,141,67,67,67,70,68,68,68,70,68,68,68,70,62,62,62,70,56,51,51,51,56,53,45,45,45,53,66,63,39,61,64,70,74,66,58,66,90,88,91,62,88,71,76,80,67,65,63,26,67,59,70,55,24,34,30,7,11,6,12,9,1700,"3","2","MID",1
23,69,74,1200,3,1789,"1",1,3,3,"2",182.88,165,61,61,61,65,63,63,63,65,63,63,63,66,62,62,62,66,69,66,66,66,69,70,69,69,69,70,59,37,59,54,29,72,48,29,55,64,82,91,84,64,72,62,80,79,71,48,80,67,63,57,36,60,63,71,69,8,7,11,8,10,1800,"3","2","DEF",1
27,69,69,1100,6,1771,"0",1,3,3,"3",185.42,198,70,70,70,67,67,67,67,67,66,66,66,67,62,62,62,67,54,53,53,53,54,52,50,50,50,52,64,70,64,63,61,65,63,67,58,67,68,69,60,63,64,72,65,82,82,62,77,26,70,56,60,68,40,27,26,14,6,13,11,16,1400,"3","3","FWD",1
37,69,69,350,3,1804,"0",1,3,3,"1",175.26,157,64,64,64,68,67,67,67,68,70,70,70,68,69,69,69,68,61,63,63,63,61,58,56,56,56,58,71,59,45,72,72,68,77,74,71,74,54,57,73,64,72,64,30,52,63,69,67,53,64,72,68,72,41,55,48,14,15,7,6,13,613,"3","2","MID",1
27,69,69,875,15,1935,"1",1,4,3,"1",175.26,168,68,68,68,70,69,69,69,70,70,70,70,70,70,70,70,70,69,69,69,69,69,68,67,67,67,68,66,61,60,71,60,69,64,58,68,72,74,68,78,64,70,64,64,68,74,65,68,68,68,68,69,69,58,67,64,16,12,12,11,16,1500,"2","3","MID",1
25,69,73,1400,10,1678,"1",1,3,3,"2",185.42,179,70,70,70,65,68,68,68,65,66,66,66,65,61,61,61,65,53,54,54,54,53,52,53,53,53,52,30,69,68,63,45,67,32,27,52,68,75,79,64,65,66,70,71,78,79,50,78,26,67,57,66,65,38,35,37,11,8,15,9,13,1900,"3","3","FWD",1
27,69,69,1100,1,1686,"1",1,2,3,"3",180.34,181,70,70,70,69,69,69,69,69,67,67,67,67,59,59,59,67,53,49,49,49,53,50,46,46,46,50,53,73,65,61,70,66,53,51,43,70,81,78,71,70,66,53,67,68,64,54,65,34,76,53,61,64,21,23,25,7,6,16,8,14,2500,"3","2","FWD",1
32,69,69,600,5,1741,"1",1,3,2,"2",182.88,170,54,54,54,54,55,55,55,54,58,58,58,58,64,64,64,58,66,69,69,69,66,66,69,69,69,66,56,23,57,67,41,45,64,62,59,60,45,50,59,71,74,60,72,87,79,54,82,63,57,63,50,63,72,66,64,7,6,11,8,7,750,"2","3","MID",1
24,69,75,1500,7,1728,"1",1,3,3,"2",180.34,168,69,69,69,68,69,69,69,68,68,68,68,67,62,62,62,67,51,48,48,48,51,48,43,43,43,48,58,68,64,61,56,66,60,61,59,65,75,78,74,64,77,76,73,66,72,78,43,27,62,68,66,65,22,24,19,10,11,6,13,6,2500,"3","2","FWD",1
18,69,81,1700,8,1845,"0",1,3,3,"3",182.88,179,65,65,65,69,69,69,69,69,70,70,70,70,69,69,69,70,65,66,66,66,65,63,61,61,61,63,62,53,47,73,55,73,66,65,69,74,68,72,72,62,72,72,62,68,69,51,72,56,68,68,55,65,53,58,55,13,9,10,12,11,3600,"2","2","MID",1
29,69,69,800,10,1877,"0",1,3,3,"2",172.72,152,67,67,67,69,67,67,67,69,67,67,67,69,66,66,66,69,70,69,69,69,70,69,70,70,70,69,70,60,61,69,59,70,58,41,61,67,77,78,67,68,80,68,72,67,79,57,84,64,60,57,33,68,66,67,66,13,8,9,7,14,1600,"3","2","DEF",1
19,69,85,2000,5,1716,"0",1,3,2,"2",177.8,159,55,55,55,60,58,58,58,60,59,59,59,63,62,62,62,63,69,68,68,68,69,69,69,69,69,69,66,30,61,67,29,64,60,36,64,64,79,76,50,58,75,45,75,70,68,35,69,67,49,50,50,60,70,70,68,6,10,8,14,13,5300,"2","2","DEF",1
28,69,69,1100,14,1723,"1",1,3,3,"3",190.5,198,70,70,70,65,67,67,67,65,66,66,66,65,62,62,62,65,52,54,54,54,52,50,52,52,52,50,58,67,65,63,59,64,60,68,58,65,52,67,53,65,55,83,34,61,89,66,74,29,68,66,74,68,32,44,26,15,16,7,9,11,1700,"3","3","FWD",1
30,69,69,1000,10,1814,"1",1,3,3,"1",187.96,168,70,70,70,68,70,70,70,68,70,70,70,68,68,68,68,68,59,60,60,60,59,57,55,55,55,57,55,67,64,69,68,68,69,72,71,70,66,70,63,64,60,75,46,67,62,74,69,46,70,66,68,67,34,48,45,8,8,12,7,13,1900,"2","2","MID",1
29,69,69,800,13,2036,"0",1,2,3,"2",170.18,161,70,70,70,72,71,71,71,72,70,70,70,72,69,69,69,72,71,69,69,69,71,70,67,67,67,70,70,61,55,65,68,73,82,78,67,75,79,80,83,68,80,83,76,77,59,75,75,63,65,60,74,63,67,66,63,11,7,10,13,8,1600,"3","2","DEF",1
27,69,69,1100,7,1730,"1",1,3,3,"2",180.34,174,67,67,67,70,68,68,68,70,67,67,67,69,60,60,60,69,58,51,51,51,58,55,46,46,46,55,66,65,49,59,58,69,58,39,52,66,94,92,89,64,65,70,67,74,74,64,31,49,58,59,57,62,28,21,31,15,13,6,15,13,1400,"3","2","FWD",1
26,69,70,1300,6,1800,"1",1,4,3,"2",185.42,165,69,69,69,68,68,68,68,68,67,67,67,69,65,65,65,69,61,59,59,59,61,60,56,56,56,60,63,65,64,66,63,64,49,40,60,67,77,78,66,66,62,67,79,85,72,63,65,40,72,58,68,68,49,43,41,8,10,7,11,12,1900,"3","3","FWD",1
34,69,69,550,2,1669,"0",1,3,3,"2",177.8,170,70,70,70,68,69,69,69,68,68,68,68,67,63,63,63,67,50,49,49,49,50,47,42,42,42,47,56,72,63,67,75,68,61,56,54,68,65,59,75,67,73,70,59,64,63,67,43,39,72,61,53,70,24,16,14,9,8,10,10,8,880,"3","1","FWD",1
32,69,69,600,20,1908,"1",2,3,3,"1",180.34,176,65,65,65,65,65,65,65,65,66,66,66,66,69,69,69,66,68,70,70,70,68,67,69,69,69,67,69,61,58,69,63,64,79,73,70,68,54,45,56,68,75,73,74,66,70,64,61,71,62,65,77,74,67,70,69,13,8,14,6,6,1100,"1","3","MID",1
21,69,76,1300,2,1763,"1",1,3,3,"1",175.26,146,58,58,58,65,62,62,62,65,63,63,63,67,64,64,64,67,70,66,66,66,70,70,64,64,64,70,70,33,54,65,27,67,57,38,60,69,82,83,79,64,83,66,68,79,50,52,62,65,54,52,48,62,59,65,68,8,10,11,9,6,2900,"3","2","DEF",1
25,69,73,1100,12,1813,"1",1,3,2,"2",172.72,139,58,58,58,61,60,60,60,61,62,62,62,63,65,65,65,63,68,70,70,70,68,68,70,70,70,68,53,37,61,65,32,60,68,64,60,68,65,67,72,68,76,53,70,82,73,46,80,71,54,62,50,72,64,69,64,15,14,8,8,14,2300,"2","2","MID",1
37,69,69,325,5,1880,"1",2,3,3,"2",177.8,170,66,66,66,66,67,67,67,66,68,68,68,67,70,70,70,67,65,68,68,68,65,65,66,66,66,65,64,60,68,72,66,66,68,64,70,71,51,52,56,67,78,70,72,63,67,64,65,68,65,72,68,69,64,60,58,15,10,9,12,5,585,"2","3","MID",1
30,69,69,1000,4,1749,"1",1,3,2,"2",177.8,170,69,69,69,67,67,67,67,67,64,64,64,65,57,57,57,65,51,47,47,47,51,49,45,45,45,49,56,71,66,51,64,67,50,49,50,59,80,84,89,70,77,73,71,78,69,70,75,24,61,54,70,65,27,18,23,9,8,16,14,6,1800,"2","1","FWD",1
26,69,70,1200,4,1919,"1",1,4,3,"2",172.72,154,68,68,68,70,70,70,70,70,70,70,70,70,70,70,70,70,68,66,66,66,68,66,63,63,63,66,73,63,52,70,50,70,75,70,66,68,64,66,69,70,77,79,64,71,60,75,62,63,68,68,64,71,53,65,60,9,16,15,11,13,1900,"3","3","MID",1
26,69,69,925,12,1861,"1",1,3,2,"3",177.8,172,59,59,59,62,60,60,60,62,64,64,64,64,67,67,67,64,69,70,70,70,69,69,69,69,69,69,65,45,72,71,54,62,55,71,71,61,68,66,72,65,64,53,57,74,74,52,52,66,40,71,72,52,71,72,66,15,15,19,18,12,1700,"2","2","MID",1
26,69,71,1000,4,1813,"1",1,3,3,"2",170.18,161,57,57,57,63,60,60,60,63,61,61,61,65,62,62,62,65,69,66,66,66,69,68,65,65,65,68,70,44,40,67,40,64,64,48,58,61,81,65,81,65,88,55,76,85,66,37,81,62,55,51,63,59,61,65,67,14,11,6,15,7,1700,"3","2","DEF",1
28,69,69,1100,5,1701,"0",1,2,3,"2",170.18,150,65,65,65,71,69,69,69,71,69,69,69,70,62,62,62,70,54,48,48,48,54,50,38,38,38,50,65,66,47,65,51,68,68,70,60,69,87,90,87,64,76,62,53,66,41,64,36,25,60,66,59,60,27,20,24,11,14,14,14,12,1500,"2","2","FWD",1
